"id_parcel","surf_parc","code_cultu","source","id","type"
"3445978",3.7,"MCR","IGN","commune.13049","othercereal"
"3493395",0.18,"PTR","IGN","commune.13049","semiperennial"
"3447387",0.57,"MCR","IGN","commune.13049","othercereal"
"19846776",7.08,"SPL","IGN","commune.13049","SPL"
"19846776",7.08,"SPL","IGN","commune.13049","SPL"
"3541110",0.02,"BTA","IGN","commune.13049","notirrigated"
"19852193",61.21,"SPL","IGN","commune.13049","SPL"
"19846595",0.17,"PRL","IGN","commune.13049","semiperennial"
"3499480",0.03,"BTA","IGN","commune.13049","notirrigated"
"14807987",0.84,"MCR","IGN","commune.13049","othercereal"
"3493394",0.45,"SPH","IGN","commune.13049","perennial"
"3523723",0.07,"BTA","IGN","commune.13049","notirrigated"
"12311570",78.55,"SPL","IGN","commune.13049","SPL"
"3551152",0.01,"BTA","IGN","commune.13049","notirrigated"
"3493393",0.2,"PRL","IGN","commune.13049","semiperennial"
"3452973",0.49,"PPH","IGN","commune.13049","perennial"
"17276125",0.45,"PRL","IGN","commune.13049","semiperennial"
"3551519",0.02,"BTA","IGN","commune.13049","notirrigated"
"3529117",0.02,"BTA","IGN","commune.13049","notirrigated"
"3493305",0.51,"PRL","IGN","commune.13049","semiperennial"
"19845615",2,"PRL","IGN","commune.13049","semiperennial"
"14805161",0.79,"PTR","IGN","commune.13049","semiperennial"
"3493474",1.07,"PTR","IGN","commune.13049","semiperennial"
"14805151",0.14,"PTR","IGN","commune.13049","semiperennial"
"3493472",1.35,"SPH","IGN","commune.13049","perennial"
"3452977",0.25,"LUZ","IGN","commune.13049","fodder"
"14804117",0.76,"ORH","IGN","commune.13049","barley"
"3493475",0.39,"RGA","IGN","commune.13049","semiperennial"
"3493476",0.22,"PTR","IGN","commune.13049","semiperennial"
"12303770",24.35,"SPL","IGN","commune.13049","SPL"
"3452976",1.17,"PPH","IGN","commune.13049","perennial"
"14805159",19.96,"SPL","IGN","commune.13049","SPL"
"12311443",3.43,"SPL","IGN","commune.13049","SPL"
"3493477",0.27,"MLG","IGN","commune.13049","MLG"
"12319916",2.44,"SNE","IGN","commune.13049","SNE"
"3493471",0.5,"RGA","IGN","commune.13049","semiperennial"
"19846593",0.16,"PPH","IGN","commune.13049","perennial"
"19841500",1.48,"LUZ","IGN","commune.13049","fodder"
"19841921",2.83,"ORH","IGN","commune.13049","barley"
"12303782",0.45,"PRL","IGN","commune.13049","semiperennial"
"12311415",0.26,"MLG","IGN","commune.13049","MLG"
"10133442",1.73,"SPH","IGN","commune.13049","perennial"
"14813418",29.74,"SPL","IGN","commune.13049","SPL"
"19846918",0.92,"SPH","IGN","commune.13049","perennial"
"3506507",0.02,"BTA","IGN","commune.13049","notirrigated"
"3493713",0.42,"PTR","IGN","commune.13049","semiperennial"
"14819316",1.34,"SNE","IGN","commune.13049","SNE"
"3523860",0.09,"BTA","IGN","commune.13049","notirrigated"
"14805048",34.54,"SPL","IGN","commune.13049","SPL"
"3453041",1.26,"SPL","IGN","commune.13049","SPL"
"19841501",2.5,"LUZ","IGN","commune.13049","fodder"
"19845616",1.07,"MLG","IGN","commune.13049","MLG"
"3452979",0.37,"SPH","IGN","commune.13049","perennial"
"14805160",0.51,"PPH","IGN","commune.13049","perennial"
"14817647",0.12,"BTA","IGN","commune.13049","notirrigated"
"3553403",0.14,"BTA","IGN","commune.13049","notirrigated"
"10133227",0.53,"MLG","IGN","commune.13049","MLG"
"3493401",0.43,"FAG","IGN","commune.13049","fodder"
"14818679",0.08,"BTA","IGN","commune.13049","notirrigated"
"3493311",0.32,"PTR","IGN","commune.13049","semiperennial"
"3452978",1.24,"AVH","IGN","commune.13049","othercereal"
"12303767",28.84,"SPL","IGN","commune.13049","SPL"
"17272162",0.89,"PRL","IGN","commune.13049","semiperennial"
"3453042",0.24,"LUZ","IGN","commune.13049","fodder"
"3453043",0.79,"ORH","IGN","commune.13049","barley"
"3450824",22.1,"CAE","IGN","commune.13049","notirrigated"
"3542693",0.06,"BTA","IGN","commune.13049","notirrigated"
"10133408",0.08,"PTR","IGN","commune.13049","semiperennial"
"10133364",0.14,"PTR","IGN","commune.13049","semiperennial"
"3453046",1.5,"PPH","IGN","commune.13049","perennial"
"3453040",0.5,"LUZ","IGN","commune.13049","fodder"
"14804095",0.99,"LUZ","IGN","commune.13049","fodder"
"19846775",1.36,"PRL","IGN","commune.13049","semiperennial"
"3504874",0.06,"BTA","IGN","commune.13049","notirrigated"
"10133374",0.59,"PRL","IGN","commune.13049","semiperennial"
"12311488",1.56,"MLG","IGN","commune.13049","MLG"
"10133348",0.5,"SPL","IGN","commune.13049","SPL"
"10133514",0.3,"FAG","IGN","commune.13049","fodder"
"14805230",1.25,"PRL","IGN","commune.13049","semiperennial"
"12326185",0.03,"SNE","IGN","commune.13049","SNE"
"12311438",0.44,"PRL","IGN","commune.13049","semiperennial"
"12311392",0.06,"SPH","IGN","commune.13049","perennial"
"14805047",55.03,"SPL","IGN","commune.13049","SPL"
"10133525",0.01,"PPH","IGN","commune.13049","perennial"
"14805279",1.21,"PRL","IGN","commune.13049","semiperennial"
"3493554",1.7,"PRL","IGN","commune.13049","semiperennial"
"3493710",0.55,"MLG","IGN","commune.13049","MLG"
"3493551",0.22,"CPL","IGN","commune.13049","fodder"
"10133345",0.24,"PRL","IGN","commune.13049","semiperennial"
"12311566",24.16,"SPH","IGN","commune.13049","perennial"
"10133520",0.22,"BTA","IGN","commune.13049","notirrigated"
"14805277",37.16,"SPH","IGN","commune.13049","perennial"
"12311435",0.13,"SPL","IGN","commune.13049","SPL"
"12311388",1.48,"SPH","IGN","commune.13049","perennial"
"14819694",0.6,"SNE","IGN","commune.13049","SNE"
"19846634",14.9,"SPH","IGN","commune.13049","perennial"
"10133257",1.49,"SPL","IGN","commune.13049","SPL"
"19852268",0.35,"MLG","IGN","commune.13049","MLG"
"14822066",0.04,"BTA","IGN","commune.13049","notirrigated"
"14805136",0.12,"PRL","IGN","commune.13049","semiperennial"
"3448860",8.2,"SPH","IGN","commune.13049","perennial"
"19846917",10.36,"PRL","IGN","commune.13049","semiperennial"
"10133258",0.33,"SPL","IGN","commune.13049","SPL"
"19846694",3.63,"SPH","IGN","commune.13049","perennial"
"19847467",0.36,"PRL","IGN","commune.13049","semiperennial"
"3452242",0.62,"PRL","IGN","commune.13049","semiperennial"
"3448862",0.19,"PRL","IGN","commune.13049","semiperennial"
"3448861",7.13,"SPL","IGN","commune.13049","SPL"
"10133478",1.3,"SPH","IGN","commune.13049","perennial"
"3512232",0.08,"BTA","IGN","commune.13049","notirrigated"
"3493386",0.24,"MLF","IGN","commune.13049","MLF"
"12311387",0.57,"MLF","IGN","commune.13049","MLF"
"3447660",0.05,"SPL","IGN","commune.13049","SPL"
"3452241",0.64,"PRL","IGN","commune.13049","semiperennial"
"3448865",0.15,"CEE","IGN","commune.13049","notirrigated"
"3448866",1.66,"PPH","IGN","commune.13049","perennial"
"3448858",2.77,"SPH","IGN","commune.13049","perennial"
"19846777",0.91,"MLF","IGN","commune.13049","MLF"
"14815911",0.02,"BOR","IGN","commune.13070","notirrigated"
"3447653",2.14,"SPH","IGN","commune.13049","perennial"
"3448863",0.63,"SPH","IGN","commune.13049","perennial"
"3448864",0.06,"PRL","IGN","commune.13049","semiperennial"
"3447652",0.21,"PPH","IGN","commune.13049","perennial"
"17274672",1.45,"PRL","IGN","commune.13049","semiperennial"
"3447738",8.44,"SPH","IGN","commune.13049","perennial"
"19847497",0.76,"PRL","IGN","commune.13049","semiperennial"
"19847472",0.14,"PRL","IGN","commune.13049","semiperennial"
"3447658",1.28,"SPH","IGN","commune.13049","perennial"
"19846638",6.38,"SPH","IGN","commune.13049","perennial"
"14825868",0.02,"BOR","IGN","commune.13070","notirrigated"
"19866788",0.04,"BOR","IGN","commune.13070","notirrigated"
"14818754",0.14,"VRC","IGN","commune.13070","vineyard"
"14823767",0.03,"BOR","IGN","commune.13070","notirrigated"
"3491138",0.29,"PRL","IGN","commune.13049","semiperennial"
"19855984",0.16,"SNE","IGN","commune.13070","SNE"
"3464587",0.52,"VRC","IGN","commune.13070","vineyard"
"3524353",0.02,"BOR","IGN","commune.13070","notirrigated"
"3491309",0.29,"BTH","IGN","commune.13049","wheat"
"3491406",0.72,"PRL","IGN","commune.13049","semiperennial"
"3491220",0.25,"PRL","IGN","commune.13049","semiperennial"
"14811865",12.9,"PPH","IGN","commune.13049","perennial"
"3491224",3.02,"PRL","IGN","commune.13049","semiperennial"
"3491407",0.23,"PRL","IGN","commune.13049","semiperennial"
"3491229",0.38,"PRL","IGN","commune.13049","semiperennial"
"14811864",0.23,"BTH","IGN","commune.13049","wheat"
"3491225",0.68,"PTR","IGN","commune.13049","semiperennial"
"10115786",0.37,"PTR","IGN","commune.13049","semiperennial"
"19861384",0.12,"SNE","IGN","commune.13070","SNE"
"3491053",0.07,"PPH","IGN","commune.13049","perennial"
"3491304",30.47,"PPH","IGN","commune.13049","perennial"
"14811866",1.47,"PRL","IGN","commune.13049","semiperennial"
"3491306",0.48,"PRL","IGN","commune.13049","semiperennial"
"14812066",1.35,"PTR","IGN","commune.13049","semiperennial"
"3446418",2.07,"ORH","IGN","commune.13070","barley"
"10137036",0.34,"VRC","IGN","commune.13070","vineyard"
"10137035",0.06,"BOR","IGN","commune.13070","notirrigated"
"3446565",0.55,"CPL","IGN","commune.13070","fodder"
"19858586",0.3,"SNE","IGN","commune.13070","SNE"
"17263813",1.03,"VRN","IGN","commune.13070","vineyard"
"14800235",0.41,"VRC","IGN","commune.13070","vineyard"
"19849577",0.38,"VRC","IGN","commune.13070","vineyard"
"19866732",0.03,"BOR","IGN","commune.13070","notirrigated"
"14800229",0.84,"VRC","IGN","commune.13070","vineyard"
"12304336",0.38,"VRC","IGN","commune.13070","vineyard"
"12320463",0.06,"BOR","IGN","commune.13070","notirrigated"
"3491222",0.31,"PTR","IGN","commune.13049","semiperennial"
"3491219",0.96,"PTR","IGN","commune.13049","semiperennial"
"3528009",0.11,"PPH","IGN","commune.13049","perennial"
"17275664",0.5,"AVH","IGN","commune.13049","othercereal"
"3539036",0.1,"SNE","IGN","commune.13049","SNE"
"3491307",0.84,"AVH","IGN","commune.13049","othercereal"
"3491232",0.81,"PTR","IGN","commune.13049","semiperennial"
"17275663",1.21,"PRL","IGN","commune.13049","semiperennial"
"14812120",1.04,"BTH","IGN","commune.13049","wheat"
"19839331",14.73,"PPH","IGN","commune.13049","perennial"
"3554203",0.46,"SNE","IGN","commune.13049","SNE"
"14812067",0.4,"PRL","IGN","commune.13049","semiperennial"
"3491308",1.03,"PTR","IGN","commune.13049","semiperennial"
"14811844",0.88,"PRL","IGN","commune.13049","semiperennial"
"3491133",0.65,"PRL","IGN","commune.13049","semiperennial"
"17266139",0.7,"VRC","IGN","commune.13070","vineyard"
"3549749",0.01,"BOR","IGN","commune.13070","notirrigated"
"3505745",0.03,"BOR","IGN","commune.13070","notirrigated"
"3483312",0.95,"VRC","IGN","commune.13070","vineyard"
"3539203",0.04,"BOR","IGN","commune.13070","notirrigated"
"19849128",1.45,"VRC","IGN","commune.13070","vineyard"
"14812950",1.13,"ORH","IGN","commune.13070","barley"
"19846196",1.38,"SPL","IGN","commune.13070","SPL"
"14812951",0.34,"SPH","IGN","commune.13070","perennial"
"14812763",0.58,"MLF","IGN","commune.13070","MLF"
"17272157",1.67,"MLF","IGN","commune.13070","MLF"
"19843602",1.81,"RGA","IGN","commune.13070","semiperennial"
"17272158",0.91,"LUZ","IGN","commune.13070","fodder"
"19843670",3.02,"MIS","IGN","commune.13070","maiz"
"3526298",0.12,"SNE","IGN","commune.13070","SNE"
"10118808",0.85,"SPH","IGN","commune.13070","perennial"
"19846168",0.62,"PPH","IGN","commune.13070","perennial"
"14815595",0.44,"RGA","IGN","commune.13070","semiperennial"
"19844383",0.79,"RGA","IGN","commune.13070","semiperennial"
"14809115",0.51,"ORH","IGN","commune.13070","barley"
"17262959",0.32,"J6P","IGN","commune.13070","perennial"
"19845004",1.99,"TRN","IGN","commune.13070","sunflower"
"14807392",0.16,"RGA","IGN","commune.13070","semiperennial"
"12309970",1.3,"PRL","IGN","commune.13070","semiperennial"
"14814658",5.69,"LUZ","IGN","commune.13070","fodder"
"3471704",0.28,"SPH","IGN","commune.13070","perennial"
"17267073",0.52,"PRL","IGN","commune.13070","semiperennial"
"3478733",0.24,"PTR","IGN","commune.13070","semiperennial"
"3473750",0.67,"PRL","IGN","commune.13070","semiperennial"
"17266136",0.96,"VRC","IGN","commune.13070","vineyard"
"3478643",0.54,"PRL","IGN","commune.13070","semiperennial"
"14812920",0.98,"SPH","IGN","commune.13070","perennial"
"3473817",0.78,"SPH","IGN","commune.13070","perennial"
"12304662",1.34,"RGA","IGN","commune.13070","semiperennial"
"14803960",1.06,"VRN","IGN","commune.13070","vineyard"
"17262318",1.28,"SPH","IGN","commune.13070","perennial"
"10134060",0.02,"BOR","IGN","commune.13070","notirrigated"
"10134059",0.02,"BOR","IGN","commune.13070","notirrigated"
"10134058",0.8,"VRC","IGN","commune.13070","vineyard"
"19849171",3.64,"BTH","IGN","commune.13070","wheat"
"19858904",0.78,"SNE","IGN","commune.13070","SNE"
"19857199",0.19,"BOR","IGN","commune.13070","notirrigated"
"3448955",1.23,"RGA","IGN","commune.13070","semiperennial"
"10134039",0.52,"PTR","IGN","commune.13070","semiperennial"
"19846169",0.76,"PPH","IGN","commune.13070","perennial"
"3472964",1.29,"PPH","IGN","commune.13070","perennial"
"17266133",0.34,"VRC","IGN","commune.13070","vineyard"
"3478638",0.1,"VRG","IGN","commune.13070","orchard"
"3449843",1.37,"MLF","IGN","commune.13070","MLF"
"17273882",0.3,"PRL","IGN","commune.13070","semiperennial"
"17273882",0.3,"PRL","IGN","commune.13070","semiperennial"
"17273882",0.3,"PRL","IGN","commune.13070","semiperennial"
"17273882",0.3,"PRL","IGN","commune.13070","semiperennial"
"17265007",1.19,"PTR","IGN","commune.13070","semiperennial"
"3446408",2.47,"LUZ","IGN","commune.13070","fodder"
"17267057",0.34,"SPH","IGN","commune.13070","perennial"
"3491137",0.29,"PRL","IGN","commune.13049","semiperennial"
"3446899",3.85,"LUZ","IGN","commune.13070","fodder"
"19846537",0.88,"SPH","IGN","commune.13070","perennial"
"19846538",0.45,"PRL","IGN","commune.13070","semiperennial"
"3491131",0.43,"PRL","IGN","commune.13049","semiperennial"
"3491132",2.21,"PPH","IGN","commune.13049","perennial"
"14812065",1.12,"PRL","IGN","commune.13049","semiperennial"
"3491048",0.31,"BTH","IGN","commune.13049","wheat"
"14811846",0.1,"BTH","IGN","commune.13049","wheat"
"19839317",3.3,"PPH","IGN","commune.13049","perennial"
"3491134",0.1,"PRL","IGN","commune.13049","semiperennial"
"3491049",14.57,"PPH","IGN","commune.13049","perennial"
"3491136",0.06,"AVH","IGN","commune.13049","othercereal"
"3491228",30.93,"PPH","IGN","commune.13049","perennial"
"17267055",2.61,"VRC","IGN","commune.13070","vineyard"
"3483322",0.78,"ORH","IGN","commune.13070","barley"
"3446421",1.29,"MIS","IGN","commune.13070","maiz"
"3473741",2.9,"SPH","IGN","commune.13070","perennial"
"19834177",0.39,"PPH","IGN","commune.13070","perennial"
"3472410",4.19,"SPL","IGN","commune.13070","SPL"
"19836906",0.94,"TRN","IGN","commune.13070","sunflower"
"14812923",0.35,"PRL","IGN","commune.13070","semiperennial"
"17264454",7.19,"SPH","IGN","commune.13070","perennial"
"19849127",0.58,"PRL","IGN","commune.13070","semiperennial"
"19849190",0.39,"PTR","IGN","commune.13070","semiperennial"
"3473894",0.7,"RGA","IGN","commune.13070","semiperennial"
"19849170",0.34,"J6P","IGN","commune.13070","perennial"
"19849192",0.43,"RGA","IGN","commune.13070","semiperennial"
"10134061",1.29,"VRC","IGN","commune.13070","vineyard"
"10134064",0.13,"BOR","IGN","commune.13070","notirrigated"
"19840874",4.52,"SPH","IGN","commune.13070","perennial"
"19849191",0.02,"RGA","IGN","commune.13070","semiperennial"
"14812949",0.24,"SPH","IGN","commune.13070","perennial"
"3537267",0.04,"BOR","IGN","commune.13070","notirrigated"
"17266135",0.95,"VRC","IGN","commune.13070","vineyard"
"19851051",0.08,"CBT","IGN","commune.13070","orchard"
"19851051",0.08,"CBT","IGN","commune.13070","orchard"
"19851051",0.08,"CBT","IGN","commune.13070","orchard"
"14820963",0.12,"VRC","IGN","commune.13070","vineyard"
"12304661",0.67,"VRC","IGN","commune.13070","vineyard"
"17277153",0.81,"RGA","IGN","commune.13070","semiperennial"
"3440151",1.46,"CBT","IGN","commune.13070","orchard"
"17277150",1.04,"BTH","IGN","commune.13070","wheat"
"17265004",0.96,"PPH","IGN","commune.13070","perennial"
"17265005",1.41,"SPH","IGN","commune.13070","perennial"
"3471709",12.05,"SPH","IGN","commune.13070","perennial"
"3478632",0.53,"PRL","IGN","commune.13070","semiperennial"
"3478645",0.69,"PRL","IGN","commune.13070","semiperennial"
"17267783",0.44,"RGA","IGN","commune.13070","semiperennial"
"17265009",0.67,"PRL","IGN","commune.13070","semiperennial"
"17265008",0.07,"FLP","IGN","commune.13070","FLP"
"3483305",0.63,"BTH","IGN","commune.13070","wheat"
"10134012",0.02,"BOR","IGN","commune.13070","notirrigated"
"19859592",0.08,"SNE","IGN","commune.13070","SNE"
"19849187",0.24,"RGA","IGN","commune.13070","semiperennial"
"17277151",0.35,"PTR","IGN","commune.13070","semiperennial"
"14807031",0.95,"PTR","IGN","commune.13070","semiperennial"
"19840838",1.1,"SPH","IGN","commune.13070","perennial"
"3514552",0.47,"SNE","IGN","commune.13070","SNE"
"17265003",1.58,"SNE","IGN","commune.13070","SNE"
"3471708",0.77,"RGA","IGN","commune.13070","semiperennial"
"3459654",1,"PRL","IGN","commune.13049","semiperennial"
"3449505",0.27,"SNE","IGN","commune.13070","SNE"
"3449343",1.39,"MLF","IGN","commune.13070","MLF"
"3473825",4.4,"SPH","IGN","commune.13070","perennial"
"3449342",1.93,"PRL","IGN","commune.13070","semiperennial"
"3449341",1.01,"SPH","IGN","commune.13070","perennial"
"19840839",0.86,"SPH","IGN","commune.13070","perennial"
"19846476",0.24,"RGA","IGN","commune.13070","semiperennial"
"3440152",0.06,"CBT","IGN","commune.13070","orchard"
"19849172",0.23,"PRL","IGN","commune.13070","semiperennial"
"14820832",0.05,"BOR","IGN","commune.13070","notirrigated"
"14822832",0.3,"VRC","IGN","commune.13070","vineyard"
"17277149",0.45,"CPL","IGN","commune.13070","fodder"
"17267072",0.32,"PTR","IGN","commune.13070","semiperennial"
"14812952",0.59,"MLG","IGN","commune.13070","MLG"
"3478728",24.73,"SPL","IGN","commune.13070","SPL"
"17265020",0.89,"CPL","IGN","commune.13070","fodder"
"3546243",0.09,"SNE","IGN","commune.13070","SNE"
"19854591",0.3,"SNE","IGN","commune.13070","SNE"
"3531581",0.12,"SNE","IGN","commune.13070","SNE"
"3533312",0.1,"SNE","IGN","commune.13070","SNE"
"3483308",0.61,"PTR","IGN","commune.13070","semiperennial"
"14812882",3.93,"SPL","IGN","commune.13070","SPL"
"14812965",2.23,"SPL","IGN","commune.13070","SPL"
"19836466",1.19,"RGA","IGN","commune.13070","semiperennial"
"17276018",1.09,"SPH","IGN","commune.13070","perennial"
"3446498",0.36,"SOG","IGN","commune.13070","othercereal"
"17276019",3.95,"SPL","IGN","commune.13070","SPL"
"14800236",0.46,"VRC","IGN","commune.13070","vineyard"
"3446484",1,"MIS","IGN","commune.13070","maiz"
"3491128",3.19,"PPH","IGN","commune.13049","perennial"
"3459645",1,"PRL","IGN","commune.13049","semiperennial"
"3491129",0.93,"PRL","IGN","commune.13049","semiperennial"
"3491227",3.65,"PPH","IGN","commune.13049","perennial"
"3491226",0.58,"PRL","IGN","commune.13049","semiperennial"
"3446485",0.41,"PRL","IGN","commune.13070","semiperennial"
"3447233",1.44,"RGA","IGN","commune.13070","semiperennial"
"3459650",1.13,"PRL","IGN","commune.13049","semiperennial"
"3491142",0.24,"PPH","IGN","commune.13049","perennial"
"17275988",3.57,"SPH","IGN","commune.13070","perennial"
"3471722",0.64,"SPH","IGN","commune.13070","perennial"
"19863510",0.02,"BOR","IGN","commune.13070","notirrigated"
"14811894",0.33,"PPH","IGN","commune.13070","perennial"
"3464682",1.24,"PPH","IGN","commune.13049","perennial"
"3464682",1.24,"PPH","IGN","commune.13070","perennial"
"3459212",3.84,"SPL","IGN","commune.13049","SPL"
"3459646",0.65,"SPH","IGN","commune.13049","perennial"
"19846470",1.14,"SPL","IGN","commune.13049","SPL"
"3459214",1.78,"SPH","IGN","commune.13049","perennial"
"14811896",1.24,"PTR","IGN","commune.13049","semiperennial"
"3491408",0.19,"PPH","IGN","commune.13049","perennial"
"3459399",7.17,"PPH","IGN","commune.13049","perennial"
"3459399",7.17,"PPH","IGN","commune.13070","perennial"
"3459400",0.46,"PPH","IGN","commune.13049","perennial"
"3459647",2.8,"PPH","IGN","commune.13049","perennial"
"10118208",0.59,"PRL","IGN","commune.13049","semiperennial"
"10118209",0.1,"SPH","IGN","commune.13049","perennial"
"3491050",0.27,"PRL","IGN","commune.13049","semiperennial"
"3491051",40.84,"PPH","IGN","commune.13049","perennial"
"3459651",0.54,"PPH","IGN","commune.13049","perennial"
"3491054",0.18,"PPH","IGN","commune.13049","perennial"
"3491052",1.75,"PRL","IGN","commune.13049","semiperennial"
"3447659",0.83,"PRL","IGN","commune.13049","semiperennial"
"19847471",0.16,"PRL","IGN","commune.13049","semiperennial"
"3448943",0.53,"PPH","IGN","commune.13049","perennial"
"3448942",1.71,"PRL","IGN","commune.13049","semiperennial"
"3448940",9.54,"SPH","IGN","commune.13049","perennial"
"3447661",0.15,"PPH","IGN","commune.13049","perennial"
"3448859",0.35,"PRL","IGN","commune.13049","semiperennial"
"3447976",0.69,"PPH","IGN","commune.13049","perennial"
"19847468",1.75,"SPH","IGN","commune.13049","perennial"
"3448939",0.06,"SPL","IGN","commune.13049","SPL"
"3448938",0.06,"CEE","IGN","commune.13049","notirrigated"
"19846616",0.33,"MLF","IGN","commune.13049","MLF"
"3452007",0.21,"PRL","IGN","commune.13049","semiperennial"
"14805278",1.24,"PRL","IGN","commune.13049","semiperennial"
"17272404",0.26,"SPH","IGN","commune.13049","perennial"
"12311442",1.82,"SPH","IGN","commune.13049","perennial"
"3447908",4.8,"SPH","IGN","commune.13049","perennial"
"19847470",0.29,"PRL","IGN","commune.13049","semiperennial"
"3447977",0.4,"PPH","IGN","commune.13049","perennial"
"3452008",0.14,"PRL","IGN","commune.13049","semiperennial"
"3448937",7.92,"SPH","IGN","commune.13049","perennial"
"3447810",1.66,"SPH","IGN","commune.13049","perennial"
"3447741",0.23,"SPL","IGN","commune.13049","SPL"
"3494424",12.46,"SPL","IGN","commune.13049","SPL"
"17272392",1.68,"PTR","IGN","commune.13049","semiperennial"
"19847469",0.52,"PRL","IGN","commune.13049","semiperennial"
"14804603",0.28,"PRL","IGN","commune.13049","semiperennial"
"3447742",0.1,"PRL","IGN","commune.13049","semiperennial"
"17273747",0.34,"PRL","IGN","commune.13049","semiperennial"
"17265588",1.05,"LUZ","IGN","commune.13049","fodder"
"19835193",4.31,"SPH","IGN","commune.13049","perennial"
"19835193",4.31,"SPH","IGN","commune.13049","perennial"
"3447737",31.58,"SPL","IGN","commune.13049","SPL"
"3447739",0.05,"SPL","IGN","commune.13049","SPL"
"3447740",0.31,"PPH","IGN","commune.13049","perennial"
"12305291",0.83,"PRL","IGN","commune.13049","semiperennial"
"17265587",0.2,"PTR","IGN","commune.13049","semiperennial"
"3447983",0.13,"PRL","IGN","commune.13049","semiperennial"
"3451855",0.47,"PRL","IGN","commune.13049","semiperennial"
"3452297",0.97,"PRL","IGN","commune.13049","semiperennial"
"3447811",0.11,"PPH","IGN","commune.13049","perennial"
"3447981",7.67,"SPH","IGN","commune.13049","perennial"
"3493387",0.58,"MLF","IGN","commune.13049","MLF"
"19860492",0.15,"SNE","IGN","commune.13049","SNE"
"12311404",4.61,"SPH","IGN","commune.13049","perennial"
"12320059",0.08,"SNE","IGN","commune.13049","SNE"
"3447820",0.39,"PPH","IGN","commune.13049","perennial"
"3447979",0.5,"RGA","IGN","commune.13049","semiperennial"
"3447980",0.42,"MLG","IGN","commune.13049","MLG"
"14800406",0.19,"MLG","IGN","commune.13049","MLG"
"3447906",1.14,"PRL","IGN","commune.13049","semiperennial"
"3447982",0.35,"PRL","IGN","commune.13049","semiperennial"
"14800405",0.16,"PRL","IGN","commune.13049","semiperennial"
"19846596",0.76,"SPH","IGN","commune.13049","perennial"
"19847498",0.97,"PRL","IGN","commune.13049","semiperennial"
"19844845",93.34,"SPH","IGN","commune.13049","perennial"
"19844845",93.34,"SPH","IGN","commune.13049","perennial"
"14810669",0.69,"LUZ","IGN","commune.13049","fodder"
"17273746",0.54,"PRL","IGN","commune.13049","semiperennial"
"17274690",0.33,"PRL","IGN","commune.13049","semiperennial"
"3447897",0.4,"PPH","IGN","commune.13049","perennial"
"17274630",0.54,"PRL","IGN","commune.13049","semiperennial"
"3447902",0.31,"PPH","IGN","commune.13049","perennial"
"3447907",0.1,"PPH","IGN","commune.13049","perennial"
"3447896",0.23,"PRL","IGN","commune.13049","semiperennial"
"3447899",0.29,"PRL","IGN","commune.13049","semiperennial"
"3447904",0.64,"PPH","IGN","commune.13049","perennial"
"19838516",15.37,"SPH","IGN","commune.13049","perennial"
"3447657",0.2,"PPH","IGN","commune.13049","perennial"
"3447903",0.26,"SPL","IGN","commune.13049","SPL"
"3447905",0.18,"PRL","IGN","commune.13049","semiperennial"
"3447900",0.2,"PRL","IGN","commune.13049","semiperennial"
