"id_parcel","surf_parc","code_cultu","source","id","type"
"3514318",0.75,"VRC","IGN","commune.13129","vineyard"
"10133990",1.15,"RVI","IGN","commune.13165","semiperennial"
"3551956",0.43,"RVI","IGN","commune.13129","semiperennial"
"3536156",0.51,"VRC","IGN","commune.13129","vineyard"
"3555154",0.17,"VRC","IGN","commune.13129","vineyard"
"10133992",1.6,"VRN","IGN","commune.13165","vineyard"
"3511937",1.14,"VRC","IGN","commune.12955","vineyard"
"3500307",0.63,"VRC","IGN","commune.13218","vineyard"
"3507146",0.35,"VRC","IGN","commune.13218","vineyard"
"3557241",1.42,"VRC","IGN","commune.13218","vineyard"
"3532148",2.83,"VRC","IGN","commune.12955","vineyard"
"3544324",0.54,"VRC","IGN","commune.12955","vineyard"
"3544324",0.54,"VRC","IGN","commune.13051","vineyard"
"3448767",0.1,"SPH","IGN","commune.13251","perennial"
"3448690",0.15,"SPL","IGN","commune.13251","SPL"
"3448694",3.26,"SPL","IGN","commune.13251","SPL"
"3448693",0.2,"SPH","IGN","commune.13251","perennial"
"3448695",3.91,"SPH","IGN","commune.13251","perennial"
"3448766",0.32,"SPH","IGN","commune.13251","perennial"
"12301179",3.17,"SPH","IGN","commune.13251","perennial"
"3448847",1.33,"SPL","IGN","commune.13251","SPL"
"3448845",0.3,"PPH","IGN","commune.13251","perennial"
"3448846",2.83,"SPH","IGN","commune.13251","perennial"
"12301180",0.34,"PTR","IGN","commune.13251","semiperennial"
"3495424",0.28,"PRL","IGN","commune.13202","semiperennial"
"3495425",3.37,"SPL","IGN","commune.13202","SPL"
"3495209",0.98,"PRL","IGN","commune.13202","semiperennial"
"3495492",2.18,"SPL","IGN","commune.13202","SPL"
"3495412",0.98,"PRL","IGN","commune.13202","semiperennial"
"3495349",1.25,"PTR","IGN","commune.13202","semiperennial"
"3495339",0.3,"PTR","IGN","commune.13202","semiperennial"
"3448683",1.62,"SPH","IGN","commune.13251","perennial"
"3448843",4.89,"SPH","IGN","commune.13251","perennial"
"3448844",0.68,"PRL","IGN","commune.13251","semiperennial"
"3448842",1.02,"PRL","IGN","commune.13251","semiperennial"
"12301185",0.2,"SPL","IGN","commune.13251","SPL"
"3448687",1.75,"SPL","IGN","commune.13251","SPL"
"3448771",2.7,"SPL","IGN","commune.13251","SPL"
"3448773",0.49,"SPL","IGN","commune.13251","SPL"
"10137629",7.58,"SPH","IGN","commune.13251","perennial"
"3448774",0.75,"PPH","IGN","commune.13251","perennial"
"3448841",1.76,"SPH","IGN","commune.13143","perennial"
"3448841",1.76,"SPH","IGN","commune.13251","perennial"
"3448603",0.89,"PTR","IGN","commune.13251","semiperennial"
"3495253",2,"SPL","IGN","commune.13202","SPL"
"3495498",0.1,"PRL","IGN","commune.13202","semiperennial"
"3495413",2.66,"SPH","IGN","commune.13202","perennial"
"3495413",2.66,"SPH","IGN","commune.13251","perennial"
"3448685",1.04,"SPH","IGN","commune.13251","perennial"
"3448684",1.18,"MLG","IGN","commune.13251","MLG"
"3448686",0.19,"SPL","IGN","commune.13251","SPL"
"3495429",2.17,"SPL","IGN","commune.13202","SPL"
"3495430",0.84,"PTR","IGN","commune.13202","semiperennial"
"3495431",1.89,"SPH","IGN","commune.13202","perennial"
"3495337",0.43,"SPL","IGN","commune.13202","SPL"
"3495336",0.5,"PTR","IGN","commune.13202","semiperennial"
"3495489",0.46,"SPH","IGN","commune.13202","perennial"
"3495490",0.2,"PTR","IGN","commune.13202","semiperennial"
"3495409",3.03,"SPL","IGN","commune.13202","SPL"
"10127404",0.47,"VRC","IGN","commune.13218","vineyard"
"3496850",11.09,"SPL","IGN","commune.13266","SPL"
"3496777",0.27,"SPH","IGN","commune.13266","perennial"
"3496778",16.79,"SPL","IGN","commune.13234","SPL"
"3496778",16.79,"SPL","IGN","commune.13266","SPL"
"3496780",1.78,"SPL","IGN","commune.13266","SPL"
"3496779",9.21,"SPH","IGN","commune.13266","perennial"
"3478165",0.08,"RGA","IGN","commune.13129","semiperennial"
"3478162",1.71,"PRL","IGN","commune.13129","semiperennial"
"3496856",29.55,"SPH","IGN","commune.13234","perennial"
"3496856",29.55,"SPH","IGN","commune.13266","perennial"
"3497740",80.59,"SPL","IGN","commune.13105","SPL"
"3497740",80.59,"SPL","IGN","commune.13234","SPL"
"3497733",1.09,"PTR","IGN","commune.12955","semiperennial"
"3497741",0.76,"CPL","IGN","commune.12955","fodder"
"3497732",1.21,"LUZ","IGN","commune.12955","fodder"
"3478082",0.66,"SPH","IGN","commune.13129","perennial"
"10134776",5.08,"ORH","IGN","commune.12955","barley"
"3478160",0.11,"SPH","IGN","commune.13129","perennial"
"3478163",0.08,"RGA","IGN","commune.13129","semiperennial"
"3478164",0.83,"RGA","IGN","commune.13129","semiperennial"
"3478159",0.08,"SPH","IGN","commune.13129","perennial"
"3478166",0.52,"SAI","IGN","commune.13129","fodder"
"3478161",0.41,"CEE","IGN","commune.13129","notirrigated"
"3478084",2.44,"SPH","IGN","commune.13129","perennial"
"3478079",0.57,"PRL","IGN","commune.13129","semiperennial"
"3478086",0.35,"PRL","IGN","commune.13129","semiperennial"
"3452682",123.44,"SPL","IGN","commune.13143","SPL"
"12300908",232.94,"SPH","IGN","commune.13143","perennial"
"3452757",5.09,"SPL","IGN","commune.13143","SPL"
"3478078",0.65,"VRC","IGN","commune.13129","vineyard"
"3478087",1.3,"SPH","IGN","commune.13129","perennial"
"3497743",0.26,"PTR","IGN","commune.12955","semiperennial"
"3496019",0.33,"PTR","IGN","commune.12955","semiperennial"
"3496019",0.33,"PTR","IGN","commune.13051","semiperennial"
"3497734",0.54,"LUZ","IGN","commune.13051","fodder"
"3496213",0.34,"PTR","IGN","commune.13051","semiperennial"
"3478076",1.09,"SPH","IGN","commune.13129","perennial"
"3478075",0.59,"VRC","IGN","commune.13129","vineyard"
"3478074",0.57,"PTR","IGN","commune.13129","semiperennial"
"3477993",1.47,"PTR","IGN","commune.13129","semiperennial"
"3477986",1.75,"SPH","IGN","commune.13129","perennial"
"10116449",0.9,"PTR","IGN","commune.13063","semiperennial"
"12300909",85.59,"SPH","IGN","commune.13143","perennial"
"3452756",1.3,"SPH","IGN","commune.13143","perennial"
"3478242",0.31,"SPH","IGN","commune.13129","perennial"
"3478169",2.07,"VRC","IGN","commune.13129","vineyard"
"3477994",0.3,"PRL","IGN","commune.13129","semiperennial"
"3477995",0.22,"SPH","IGN","commune.13129","perennial"
"3478073",0.73,"VRC","IGN","commune.13129","vineyard"
"3478072",0.66,"LUZ","IGN","commune.13129","fodder"
"3477990",0.31,"LUZ","IGN","commune.13129","fodder"
"3478158",0.36,"VRC","IGN","commune.13129","vineyard"
"3477992",1.35,"PTR","IGN","commune.13129","semiperennial"
"3478167",0.45,"VRC","IGN","commune.13129","vineyard"
"3478077",0.31,"PRL","IGN","commune.13129","semiperennial"
"3452872",1.44,"PRL","IGN","commune.13061","semiperennial"
"3496852",0.82,"LUZ","IGN","commune.12955","fodder"
"3497739",0.95,"PTR","IGN","commune.12955","semiperennial"
"10116312",0.58,"PTR","IGN","commune.13063","semiperennial"
"10126328",2.24,"VRC","IGN","commune.13041","vineyard"
"12301046",0.71,"VRN","IGN","commune.13041","vineyard"
"12301045",0.74,"VRC","IGN","commune.13041","vineyard"
"10126337",8.11,"VRC","IGN","commune.13105","vineyard"
"10126338",1.44,"VRC","IGN","commune.13041","vineyard"
"3472628",0.71,"VRC","IGN","commune.13041","vineyard"
"3472535",0.24,"OLI","IGN","commune.13041","olivetree"
"10126339",0.49,"VRC","IGN","commune.13041","vineyard"
"10126340",0.47,"VRC","IGN","commune.13041","vineyard"
"10126341",0.88,"VRC","IGN","commune.13041","vineyard"
"10126342",0.93,"VRC","IGN","commune.13052","vineyard"
"10126343",2.27,"VRC","IGN","commune.13052","vineyard"
"10126344",1.7,"VRC","IGN","commune.13052","vineyard"
"3452752",67.77,"SPL","IGN","commune.13227","SPL"
"3462939",2.59,"BTH","IGN","commune.12999","wheat"
"3462931",0.7,"BTH","IGN","commune.12999","wheat"
"3496770",62.34,"SPL","IGN","commune.13266","SPL"
"3496771",3.35,"SPH","IGN","commune.13266","perennial"
"3496853",1.31,"PTR","IGN","commune.12955","semiperennial"
"3450058",0.63,"SAI","IGN","commune.13070","fodder"
"3450155",2.17,"SPH","IGN","commune.13070","perennial"
"3449901",1.07,"SPH","IGN","commune.13070","perennial"
"3449955",3.7,"PPH","IGN","commune.13070","perennial"
"3449591",0.55,"PPH","IGN","commune.13070","perennial"
"3449593",9.05,"BOP","IGN","commune.13070","notirrigated"
"3449505",0.27,"SPH","IGN","commune.13070","perennial"
"3476212",0.32,"MLC","IGN","commune.12959","fodder"
"3448948",2.01,"LUZ","IGN","commune.12959","fodder"
"3448951",0.89,"MLC","IGN","commune.12959","fodder"
"3448947",2.28,"PPH","IGN","commune.12959","perennial"
"3448950",0.86,"MLC","IGN","commune.12959","fodder"
"3448949",2.04,"PPH","IGN","commune.12959","perennial"
"3448953",0.52,"PPH","IGN","commune.12959","perennial"
"3448952",0.37,"MLC","IGN","commune.12959","fodder"
"3449752",6.13,"SPL","IGN","commune.13070","SPL"
"3449757",0.79,"PPH","IGN","commune.13070","perennial"
"3449343",1.39,"MLC","IGN","commune.13070","fodder"
"3449750",3.37,"BOP","IGN","commune.13070","notirrigated"
"3449755",0.23,"PPH","IGN","commune.13070","perennial"
"3449514",1.18,"PPH","IGN","commune.13070","perennial"
"3449756",1.07,"SPH","IGN","commune.13070","perennial"
"12313954",0.65,"SAI","IGN","commune.13070","fodder"
"3449749",2.84,"SPL","IGN","commune.13070","SPL"
"3449751",0.35,"SPH","IGN","commune.13070","perennial"
"3448955",1.23,"RGA","IGN","commune.13070","semiperennial"
"3449843",1.37,"LUZ","IGN","commune.13070","fodder"
"3449342",1.93,"PRL","IGN","commune.13070","semiperennial"
"3449341",1.01,"SPH","IGN","commune.13070","perennial"
"3449031",0.68,"SPH","IGN","commune.13070","perennial"
"12308232",2.44,"PPH","IGN","commune.12959","perennial"
"12308232",2.44,"PPH","IGN","commune.13090","perennial"
"3449127",1.12,"PPH","IGN","commune.13090","perennial"
"3449125",0.62,"PPH","IGN","commune.13090","perennial"
"3449128",1.34,"PPH","IGN","commune.13090","perennial"
"3449193",1.11,"PPH","IGN","commune.13090","perennial"
"3449191",1.45,"PPH","IGN","commune.13090","perennial"
"3449126",32.12,"SPH","IGN","commune.12959","perennial"
"3449126",32.12,"SPH","IGN","commune.13090","perennial"
"3449192",0.61,"PPH","IGN","commune.13090","perennial"
"3449027",0.26,"SPH","IGN","commune.13070","perennial"
"3449026",0.56,"PPH","IGN","commune.13070","perennial"
"3450157",2.21,"BOP","IGN","commune.13070","notirrigated"
"3449346",0.77,"SPH","IGN","commune.13070","perennial"
"3449344",1.1,"PTR","IGN","commune.13070","semiperennial"
"3475840",2.81,"BOP","IGN","commune.13070","notirrigated"
"3475842",0.34,"PPH","IGN","commune.13070","perennial"
"3475843",0.27,"PPH","IGN","commune.13070","perennial"
"3475841",1.25,"PPH","IGN","commune.13070","perennial"
"3475845",9.35,"SPH","IGN","commune.13070","perennial"
"3475844",0.23,"BOP","IGN","commune.13070","notirrigated"
"3449510",0.31,"PPH","IGN","commune.13070","perennial"
"12308064",2.8,"RGA","IGN","commune.13070","semiperennial"
"3499343",0.58,"J5M","IGN","commune.12920","semiperennial"
"3507960",3.19,"VRC","IGN","commune.12920","vineyard"
"3502796",0.35,"VRC","IGN","commune.12920","vineyard"
"12301785",0.2,"VRC","IGN","commune.12920","vineyard"
"3495093",0.12,"SPL","IGN","commune.13231","SPL"
"3449596",0.36,"PPH","IGN","commune.12959","perennial"
"3449597",1.49,"LUZ","IGN","commune.13070","fodder"
"3449598",2.61,"SPH","IGN","commune.13070","perennial"
"3449601",4.36,"LUZ","IGN","commune.13070","fodder"
"3449599",1.98,"BOP","IGN","commune.13070","notirrigated"
"3449839",0.59,"SAI","IGN","commune.13070","fodder"
"3449842",0.68,"SAI","IGN","commune.13070","fodder"
"3449841",1.45,"SAI","IGN","commune.13070","fodder"
"3449840",1.02,"BOP","IGN","commune.13070","notirrigated"
"3519920",0.57,"J5M","IGN","commune.12920","semiperennial"
"3555689",0.37,"VRC","IGN","commune.12920","vineyard"
"12301808",0.52,"VRN","IGN","commune.12920","vineyard"
"12301809",0.25,"VRN","IGN","commune.12920","vineyard"
"3502063",0.42,"VRC","IGN","commune.12920","vineyard"
"3548538",0.39,"VRC","IGN","commune.12920","vineyard"
"3550769",0.34,"VRC","IGN","commune.12920","vineyard"
"12301803",1.39,"VRC","IGN","commune.12920","vineyard"
"3494497",1.72,"SPL","IGN","commune.13202","SPL"
"12301810",0.02,"OLI","IGN","commune.12920","olivetree"
"12301804",0.4,"VRC","IGN","commune.12920","vineyard"
"3530807",0.03,"OLI","IGN","commune.12920","olivetree"
"12301805",0.42,"VRC","IGN","commune.12920","vineyard"
"10134580",0.33,"VRC","IGN","commune.12920","vineyard"
"12301806",2.37,"VRC","IGN","commune.12920","vineyard"
"3550351",0.21,"OLI","IGN","commune.12920","olivetree"
"3534304",0.27,"VRC","IGN","commune.12920","vineyard"
"3547771",0.64,"VRC","IGN","commune.12920","vineyard"
"3499377",0.37,"VRC","IGN","commune.12920","vineyard"
"10134537",0.94,"VRC","IGN","commune.12920","vineyard"
"3515553",0.03,"OLI","IGN","commune.12920","olivetree"
"3441487",0.23,"PTR","IGN","commune.13033","semiperennial"
"12303430",0.25,"PTR","IGN","commune.13033","semiperennial"
"12303429",0.21,"PPH","IGN","commune.13033","perennial"
"3441477",0.3,"PPH","IGN","commune.13067","perennial"
"12303403",73.41,"SPL","IGN","commune.13063","SPL"
"12303403",73.41,"SPL","IGN","commune.13067","SPL"
"3441383",3.37,"PRL","IGN","commune.13067","semiperennial"
"3441306",0.76,"MLF","IGN","commune.13067","MLF"
"12300633",1.94,"SAI","IGN","commune.13231","fodder"
"12300632",1.31,"SPL","IGN","commune.13231","SPL"
"3494494",0.6,"PRL","IGN","commune.13231","semiperennial"
"12314140",0.13,"SPH","IGN","commune.13231","perennial"
"12314139",1.44,"LUZ","IGN","commune.13231","fodder"
"3494569",1.03,"PPH","IGN","commune.13231","perennial"
"12300635",5.05,"PRL","IGN","commune.13231","semiperennial"
"12300634",1.29,"SAI","IGN","commune.13231","fodder"
"12300636",1.69,"SPH","IGN","commune.13231","perennial"
"3494575",1.01,"PRL","IGN","commune.13231","semiperennial"
"3494572",2.27,"SPL","IGN","commune.13231","SPL"
"3494573",4.16,"BOP","IGN","commune.13231","notirrigated"
"12303432",0.7,"PPH","IGN","commune.13033","perennial"
"3441384",41.25,"SPL","IGN","commune.13063","SPL"
"3441384",41.25,"SPL","IGN","commune.13067","SPL"
"3441305",0.51,"SPL","IGN","commune.13067","SPL"
"3441308",5.58,"SPH","IGN","commune.13067","perennial"
"3441382",0.72,"PPH","IGN","commune.13067","perennial"
"3441301",21.9,"SPL","IGN","commune.13063","SPL"
"3460001",0.72,"VRC","IGN","commune.13161","vineyard"
"12300637",0.86,"PRL","IGN","commune.13231","semiperennial"
"3494492",4.15,"BOP","IGN","commune.13231","notirrigated"
"3494493",2.21,"PPH","IGN","commune.13231","perennial"
"3494576",8.49,"SPL","IGN","commune.13231","SPL"
"3494578",4.63,"SPL","IGN","commune.13202","SPL"
"3494566",37.23,"SPL","IGN","commune.13202","SPL"
"3494491",0.36,"SPH","IGN","commune.13202","perennial"
"10115263",0.97,"PPH","IGN","commune.12959","perennial"
"3449968",1.48,"BOP","IGN","commune.12959","notirrigated"
"3449968",1.48,"BOP","IGN","commune.13126","notirrigated"
"10115264",2.25,"MLC","IGN","commune.12959","fodder"
"10115267",1.15,"PPH","IGN","commune.12959","perennial"
"3450050",0.07,"PTR","IGN","commune.12959","semiperennial"
"12314067",0.67,"PTR","IGN","commune.12959","semiperennial"
"12303433",3.8,"MCR","IGN","commune.13033","othercereal"
"12303433",3.8,"MCR","IGN","commune.13067","othercereal"
"3450051",2.54,"SAI","IGN","commune.12959","fodder"
"3475848",0.14,"BOP","IGN","commune.12959","notirrigated"
"3475847",0.15,"SPH","IGN","commune.12959","perennial"
"3449966",3.93,"BOP","IGN","commune.12959","notirrigated"
"3449966",3.93,"BOP","IGN","commune.13126","notirrigated"
"12308233",0.76,"PPH","IGN","commune.12959","perennial"
"3449972",1.62,"LUZ","IGN","commune.12959","fodder"
"3449967",0.26,"SPH","IGN","commune.12959","perennial"
"3448954",2.98,"LUZ","IGN","commune.12959","fodder"
"3449899",0.86,"SPH","IGN","commune.12959","perennial"
"3449898",2.42,"MLC","IGN","commune.12959","fodder"
"3449898",2.42,"MLC","IGN","commune.13090","fodder"
"3449897",1.52,"SPH","IGN","commune.12959","perennial"
"3449897",1.52,"SPH","IGN","commune.13090","perennial"
"3449504",0.79,"LUZ","IGN","commune.12959","fodder"
"3449503",0.32,"SPH","IGN","commune.12959","perennial"
"3475846",1.3,"LUZ","IGN","commune.12959","fodder"
"3475850",1.04,"PPH","IGN","commune.13070","perennial"
"3449761",0.27,"PPH","IGN","commune.13070","perennial"
"12308112",0.99,"MLC","IGN","commune.13070","fodder"
"12313955",1.84,"PRL","IGN","commune.13070","semiperennial"
"3449669",1.48,"BOP","IGN","commune.13070","notirrigated"
"3449671",1.13,"LUZ","IGN","commune.13070","fodder"
"3449820",0.66,"SOG","IGN","commune.13070","othercereal"
"3449894",0.5,"PPH","IGN","commune.13070","perennial"
"3475774",7.01,"SPH","IGN","commune.13070","perennial"
"12313957",0.34,"PPH","IGN","commune.13070","perennial"
"3449668",10.27,"SPH","IGN","commune.13070","perennial"
"3449733",0.71,"SPH","IGN","commune.13070","perennial"
"3449895",2.25,"LUZ","IGN","commune.13070","fodder"
"3449817",1.47,"PPH","IGN","commune.13070","perennial"
"3449819",0.66,"PPH","IGN","commune.13070","perennial"
"3475889",0.67,"PPH","IGN","commune.13070","perennial"
"10115234",0.76,"PTR","IGN","commune.13070","semiperennial"
"3449589",0.43,"PPH","IGN","commune.13070","perennial"
"3449588",0.28,"PPH","IGN","commune.13070","perennial"
"3475775",13.39,"BOP","IGN","commune.13070","notirrigated"
"10115235",0.38,"MLC","IGN","commune.13070","fodder"
"3449352",0.24,"RGA","IGN","commune.13070","semiperennial"
"3449351",1.17,"PRL","IGN","commune.13070","semiperennial"
"3449765",0.49,"PPH","IGN","commune.13070","perennial"
"3449764",0.95,"LUZ","IGN","commune.13070","fodder"
"3449766",5.04,"SPH","IGN","commune.13070","perennial"
"3449333",0.31,"PPH","IGN","commune.13070","perennial"
"3449350",0.31,"RGA","IGN","commune.13070","semiperennial"
"3449762",1.02,"SPH","IGN","commune.13070","perennial"
"3450053",1.82,"BOP","IGN","commune.13070","notirrigated"
"3475780",25.18,"BOP","IGN","commune.13070","notirrigated"
"3449890",36.39,"SPH","IGN","commune.13070","perennial"
"3475717",6.94,"SPH","IGN","commune.13070","perennial"
"3449816",0.87,"SPH","IGN","commune.13070","perennial"
"3449672",0.96,"LUZ","IGN","commune.13070","fodder"
"3449673",1.35,"LUZ","IGN","commune.13070","fodder"
"3449670",2.11,"BOP","IGN","commune.13070","notirrigated"
"3449197",0.73,"SPH","IGN","commune.13070","perennial"
"10115242",0.78,"SPH","IGN","commune.13070","perennial"
"3476206",0.48,"PRL","IGN","commune.12959","semiperennial"
"3475715",0.32,"SPH","IGN","commune.12959","perennial"
"3449349",2.56,"PPH","IGN","commune.12959","perennial"
"3475716",4.97,"SPH","IGN","commune.12959","perennial"
"3450052",1.16,"SPH","IGN","commune.13070","perennial"
"3449498",2.99,"BOP","IGN","commune.12959","notirrigated"
"3449498",2.99,"BOP","IGN","commune.13070","notirrigated"
"3449497",0.4,"PPH","IGN","commune.13070","perennial"
"3475777",4.67,"BOP","IGN","commune.13070","notirrigated"
"3449499",10.29,"SPH","IGN","commune.13070","perennial"
"3449496",1.26,"PPH","IGN","commune.13070","perennial"
"3449500",8.73,"SPH","IGN","commune.12959","perennial"
"3449500",8.73,"SPH","IGN","commune.13070","perennial"
"3449659",0.54,"PPH","IGN","commune.13070","perennial"
"3449657",23.21,"BOP","IGN","commune.12959","notirrigated"
"3449657",23.21,"BOP","IGN","commune.13070","notirrigated"
"3449661",0.31,"PPH","IGN","commune.13070","perennial"
"3449196",1.56,"PRL","IGN","commune.13070","semiperennial"
"3449195",0.47,"MLC","IGN","commune.13070","fodder"
"3475834",13.01,"SPH","IGN","commune.13070","perennial"
"3449201",1.64,"LUZ","IGN","commune.13070","fodder"
"3449200",3.52,"SPH","IGN","commune.13070","perennial"
"3475781",3.31,"SPH","IGN","commune.13070","perennial"
"3449202",7.08,"PPH","IGN","commune.13070","perennial"
"3475778",7.62,"BOP","IGN","commune.13070","notirrigated"
"3449605",0.28,"BOP","IGN","commune.13070","notirrigated"
"3519117",0.04,"SNE","IGN","commune.13161","SNE"
"3449205",8.24,"PPH","IGN","commune.13070","perennial"
"3475720",11.05,"SPH","IGN","commune.13070","perennial"
"3449204",1.54,"SPH","IGN","commune.13070","perennial"
"3449207",1.29,"PPH","IGN","commune.13070","perennial"
"3449203",1.35,"SAI","IGN","commune.13070","fodder"
"3449198",4.16,"SPH","IGN","commune.13070","perennial"
"3449660",0.67,"PPH","IGN","commune.13070","perennial"
"3449658",1.91,"PPH","IGN","commune.13070","perennial"
"3449606",0.71,"PPH","IGN","commune.13070","perennial"
"10115244",0.72,"SAI","IGN","commune.13070","fodder"
"3449821",4.61,"SPH","IGN","commune.13070","perennial"
"3502256",0.82,"VRC","IGN","commune.13214","vineyard"
"3449206",3.22,"PPH","IGN","commune.13070","perennial"
"3449194",1.08,"PTR","IGN","commune.13070","semiperennial"
"3449199",0.86,"PPH","IGN","commune.13070","perennial"
"3449609",0.65,"SPL","IGN","commune.13070","SPL"
"3449610",0.47,"MLC","IGN","commune.13070","fodder"
"3449608",1.03,"SPH","IGN","commune.13070","perennial"
"3449117",2.38,"SPH","IGN","commune.13070","perennial"
"3449118",1.35,"RGA","IGN","commune.13070","semiperennial"
"3449121",0.51,"SAI","IGN","commune.13070","fodder"
"3449120",1.39,"PPH","IGN","commune.13070","perennial"
"3449122",0.53,"SPH","IGN","commune.13070","perennial"
"3449123",1.67,"LUZ","IGN","commune.13070","fodder"
"3449338",5.46,"SPH","IGN","commune.13070","perennial"
"3449339",1.46,"PRL","IGN","commune.13070","semiperennial"
"3449337",0.5,"PRL","IGN","commune.13070","semiperennial"
"3449835",2.15,"PPH","IGN","commune.13070","perennial"
"3449964",0.89,"PPH","IGN","commune.13070","perennial"
"3449963",0.17,"BOP","IGN","commune.13070","notirrigated"
"12314250",0.5,"PTR","IGN","commune.13070","semiperennial"
"12308131",2.48,"LUZ","IGN","commune.13070","fodder"
"3449731",1.66,"SPH","IGN","commune.13070","perennial"
"3466593",0.71,"VRC","IGN","commune.13178","vineyard"
"3449034",0.05,"BOP","IGN","commune.13070","notirrigated"
"3449033",1.24,"BOP","IGN","commune.13070","notirrigated"
"3449035",0.84,"SPH","IGN","commune.13070","perennial"
"3449032",1.09,"PPH","IGN","commune.13070","perennial"
"3449036",1.81,"SPH","IGN","commune.12959","perennial"
"3449040",1.28,"PPH","IGN","commune.12959","perennial"
"3449113",0.66,"PPH","IGN","commune.12959","perennial"
"3449041",2.46,"PPH","IGN","commune.12959","perennial"
"3449037",0.22,"SPL","IGN","commune.12959","SPL"
"3449115",3.55,"SPH","IGN","commune.12959","perennial"
"3475718",17.67,"SPH","IGN","commune.12959","perennial"
"3449039",0.6,"SPH","IGN","commune.12959","perennial"
"3475779",21.42,"BOP","IGN","commune.12959","notirrigated"
"3449038",10.72,"BOP","IGN","commune.12959","notirrigated"
"3449114",0.94,"PPH","IGN","commune.12959","perennial"
"3449826",1.05,"PPH","IGN","commune.13070","perennial"
"3475836",14.01,"SPH","IGN","commune.13070","perennial"
"10115176",0.9,"SAI","IGN","commune.13070","fodder"
"3449824",1.06,"LUZ","IGN","commune.13070","fodder"
"3449825",0.78,"PPH","IGN","commune.13070","perennial"
"3475835",5.61,"SPH","IGN","commune.13070","perennial"
"3475782",0.42,"SAI","IGN","commune.13070","fodder"
"3556053",0.28,"VRC","IGN","commune.13121","vineyard"
"12316654",0.85,"VRC","IGN","commune.13121","vineyard"
"12323327",0.37,"VRC","IGN","commune.13121","vineyard"
"3450063",0.53,"PPH","IGN","commune.13070","perennial"
"10115268",2.26,"SOG","IGN","commune.13070","othercereal"
"3450064",0.61,"SAI","IGN","commune.13070","fodder"
"3450065",0.38,"SPH","IGN","commune.13070","perennial"
"3450062",0.54,"MLC","IGN","commune.13070","fodder"
"3450066",0.25,"BOP","IGN","commune.13070","notirrigated"
"3450067",0.4,"PRL","IGN","commune.13070","semiperennial"
"12308278",0.27,"PPH","IGN","commune.13070","perennial"
"12308277",0.08,"PPH","IGN","commune.13070","perennial"
"3475721",5.93,"SPH","IGN","commune.13070","perennial"
"3450059",1.78,"PRL","IGN","commune.13070","semiperennial"
"3450150",2.38,"PRL","IGN","commune.13070","semiperennial"
"10115175",1.34,"LUZ","IGN","commune.13070","fodder"
"3450068",1.75,"SPH","IGN","commune.13070","perennial"
"3450152",1.33,"SPH","IGN","commune.13070","perennial"
"3533008",1.65,"VRC","IGN","commune.13235","vineyard"
"3521860",0.61,"VRC","IGN","commune.13235","vineyard"
"3502611",0.55,"VRC","IGN","commune.13146","vineyard"
"3511022",0.51,"VRC","IGN","commune.12947","vineyard"
"12307986",0.5,"BTH","IGN","commune.13161","wheat"
"3501822",0.18,"VRC","IGN","commune.12947","vineyard"
"3553345",0.22,"VRC","IGN","commune.12947","vineyard"
"10132038",1.08,"VRC","IGN","commune.12947","vineyard"
"3528919",0.55,"VRC","IGN","commune.12947","vineyard"
"3551813",0.58,"VRC","IGN","commune.13139","vineyard"
"3540760",0.33,"VRC","IGN","commune.13146","vineyard"
"3516664",1.95,"VRC","IGN","commune.13146","vineyard"
"3511315",1.32,"VRC","IGN","commune.13146","vineyard"
"3498964",0.92,"VRC","IGN","commune.13286","vineyard"
"3512385",0.39,"VRC","IGN","commune.13286","vineyard"
"3547654",1.02,"VRC","IGN","commune.13286","vineyard"
"3543195",0.75,"VRC","IGN","commune.13139","vineyard"
"12308210",0.66,"BTH","IGN","commune.13161","wheat"
"3458465",0.82,"VRC","IGN","commune.13161","vineyard"
"3553699",1.55,"VRC","IGN","commune.13286","vineyard"
"3518307",0.93,"VRC","IGN","commune.13146","vineyard"
"3458369",5.87,"VRC","IGN","commune.13120","vineyard"
"3458363",0.39,"VRC","IGN","commune.13161","vineyard"
"3458464",2.13,"VRC","IGN","commune.12969","vineyard"
"3458370",6.96,"VRC","IGN","commune.12969","vineyard"
"10138375",3.64,"VRC","IGN","commune.12941","vineyard"
"10138375",3.64,"VRC","IGN","commune.12969","vineyard"
"3458368",2.3,"VRC","IGN","commune.12969","vineyard"
"3458366",0.45,"VRN","IGN","commune.13161","vineyard"
"10138336",1.05,"VRC","IGN","commune.13161","vineyard"
"3458365",0.31,"J5M","IGN","commune.13161","semiperennial"
"3458456",0.85,"VRC","IGN","commune.13161","vineyard"
"3458364",0.64,"VRC","IGN","commune.13003","vineyard"
"3515653",0.32,"BTH","IGN","commune.13133","wheat"
"3458454",0.63,"VRC","IGN","commune.13003","vineyard"
"3458361",2.07,"VRC","IGN","commune.12969","vineyard"
"3548304",1.26,"VRC","IGN","commune.12969","vineyard"
"3458360",1.42,"VRC","IGN","commune.12969","vineyard"
"3458459",2.78,"VRC","IGN","commune.13161","vineyard"
"3458460",0.66,"VRN","IGN","commune.13161","vineyard"
"3458371",2.05,"VRC","IGN","commune.13156","vineyard"
"3458362",1.13,"VRC","IGN","commune.13156","vineyard"
"3458452",1.14,"J5M","IGN","commune.13161","semiperennial"
