"id_parcel","surf_parc","code_cultu","source","id","type"
"1054890",3.94,"PPH","IGN","commune.13227","perennial"
"14127560",158.06,"SPH","IGN","commune.13227","perennial"
"14127561",5.8,"PPH","IGN","commune.13227","perennial"
"14127562",160.35,"SPH","IGN","commune.13227","perennial"
"14127574",4.92,"PPH","IGN","commune.13227","perennial"
"14127573",72.07,"SPH","IGN","commune.13227","perennial"
"890686",14.07,"SPH","IGN","commune.13231","perennial"
"892187",1.64,"FAG","IGN","commune.13231","fodder"
"878481",0.91,"VRT","IGN","commune.13154","vineyard"
"878404",0.3,"VRT","IGN","commune.13154","vineyard"
"878406",0.27,"VRC","IGN","commune.13154","vineyard"
"878407",0.43,"VRT","IGN","commune.13154","vineyard"
"878405",0.42,"VRG","IGN","commune.13154","orchard"
"878579",0.84,"VRC","IGN","commune.13154","vineyard"
"878491",0.9,"BDH","IGN","commune.13187","wheat"
"878572",1.47,"J6P","IGN","commune.13146","perennial"
"878572",1.47,"J6P","IGN","commune.13286","perennial"
"11672822",1.53,"VRC","IGN","commune.13154","vineyard"
"878575",0.79,"BTH","IGN","commune.13154","wheat"
"878569",0.63,"VRC","IGN","commune.13187","vineyard"
"11672608",1.02,"VRC","IGN","commune.13187","vineyard"
"14123046",0.33,"VRC","IGN","commune.13146","vineyard"
"878480",1.23,"VRC","IGN","commune.13154","vineyard"
"11672632",0.27,"VRC","IGN","commune.13154","vineyard"
"11672644",0.75,"VRC","IGN","commune.13154","vineyard"
"878634",1.62,"BDH","IGN","commune.13154","wheat"
"878576",0.81,"BDH","IGN","commune.13154","wheat"
"866629",1.25,"ORH","IGN","commune.13003","barley"
"866628",0.3,"PRL","IGN","commune.13003","semiperennial"
"866627",3.48,"ORH","IGN","commune.13003","barley"
"866630",0.21,"VRC","IGN","commune.13003","vineyard"
"14100216",0.6,"MLG","IGN","commune.13049","MLG"
"1061893",0.01,"BOR","IGN","commune.13154","notirrigated"
"1061659",0.04,"BOR","IGN","commune.13187","notirrigated"
"1064882",0.05,"SNE","IGN","commune.13154","SNE"
"1068510",0.01,"SNE","IGN","commune.13187","SNE"
"11672643",0.02,"BOR","IGN","commune.13154","notirrigated"
"11672633",0,"BOR","IGN","commune.13154","notirrigated"
"1063011",0.01,"SNE","IGN","commune.13154","SNE"
"11672634",0.01,"BOR","IGN","commune.13154","notirrigated"
"1063424",0.09,"BOR","IGN","commune.13154","notirrigated"
"878577",0.06,"BOR","IGN","commune.13154","notirrigated"
"1060893",0.17,"SNE","IGN","commune.12920","SNE"
"11672609",0.03,"BOR","IGN","commune.13187","notirrigated"
"1062175",0.04,"BOR","IGN","commune.13154","notirrigated"
"11672824",0.03,"BOR","IGN","commune.13154","notirrigated"
"14141643",0.05,"BOR","IGN","commune.13154","notirrigated"
"11672606",0.04,"BOR","IGN","commune.13187","notirrigated"
"1061351",0.01,"SNE","IGN","commune.13154","SNE"
"11672642",0.01,"BOR","IGN","commune.13154","notirrigated"
"11672823",0.04,"BOR","IGN","commune.13154","notirrigated"
"1068039",0.05,"BOR","IGN","commune.13187","notirrigated"
"11672607",0.04,"BTA","IGN","commune.13187","notirrigated"
"1064878",0.18,"BOR","IGN","commune.13154","notirrigated"
"1064878",0.18,"BOR","IGN","commune.13187","notirrigated"
"1061355",0.01,"BOR","IGN","commune.13154","notirrigated"
"1065857",0.06,"BTA","IGN","commune.13187","notirrigated"
"1060333",0.02,"BTA","IGN","commune.13154","notirrigated"
"1063869",0.01,"BOR","IGN","commune.13146","notirrigated"
"1066548",0.62,"SNE","IGN","commune.13154","SNE"
"1060345",0.14,"BOR","IGN","commune.13154","notirrigated"
"14140157",0.02,"BOR","IGN","commune.13154","notirrigated"
"1063728",0.05,"BOR","IGN","commune.13154","notirrigated"
"1060523",0.01,"BOR","IGN","commune.13154","notirrigated"
"1067061",0.05,"BOR","IGN","commune.13154","notirrigated"
"1062834",0.02,"BOR","IGN","commune.13154","notirrigated"
"1065868",0.03,"BOR","IGN","commune.13146","notirrigated"
"1064550",0.05,"BOR","IGN","commune.13154","notirrigated"
"16645380",39.38,"BOP","IGN","commune.13049","notirrigated"
"16647360",0.8,"PRL","IGN","commune.13049","semiperennial"
"16647361",0.35,"PRL","IGN","commune.13049","semiperennial"
"16647362",9.71,"BOP","IGN","commune.13049","notirrigated"
"16647363",1.77,"PRL","IGN","commune.13049","semiperennial"
"16655415",0.44,"VRT","IGN","commune.13154","vineyard"
"16655416",0.43,"VRT","IGN","commune.13154","vineyard"
"16659067",3.4,"PPH","IGN","commune.13227","perennial"
"16673793",21.12,"BOP","IGN","commune.13049","notirrigated"
"16673794",12.49,"BOP","IGN","commune.13049","notirrigated"
"16673795",10.27,"BOP","IGN","commune.13049","notirrigated"
"16673796",0.58,"PPH","IGN","commune.13049","perennial"
"16676246",0,"SNE","IGN","commune.13154","SNE"
"16676927",0,"BOR","IGN","commune.13154","notirrigated"
"16676939",0.07,"BOR","IGN","commune.13154","notirrigated"
"16678331",0.01,"BTA","IGN","commune.13154","notirrigated"
"16679557",0.03,"BTA","IGN","commune.13154","notirrigated"
"12181057",0.45,"SPH","IGN","commune.12954","perennial"
"12181062",2.78,"SPH","IGN","commune.12954","perennial"
"12181071",9.72,"SPH","IGN","commune.12954","perennial"
"12181072",1.46,"PPH","IGN","commune.12954","perennial"
"12181086",0.58,"PPH","IGN","commune.12954","perennial"
"12181065",4.86,"PPH","IGN","commune.12954","perennial"
"12181066",1.14,"PPH","IGN","commune.12954","perennial"
"12181068",0.82,"PPH","IGN","commune.12954","perennial"
"14688652",3.67,"PPH","IGN","commune.12954","perennial"
"12181074",1.21,"PPH","IGN","commune.12954","perennial"
"3030683",0.7,"VRC","IGN","commune.12955","vineyard"
"3030685",0.48,"VRC","IGN","commune.12955","vineyard"
"3030692",0.53,"VRC","IGN","commune.12955","vineyard"
"2994570",2.3,"SPL","IGN","commune.13227","SPL"
"2994573",67.7,"SPL","IGN","commune.13227","SPL"
"12181060",1.52,"PPH","IGN","commune.12954","perennial"
"14688651",0.69,"PPH","IGN","commune.12954","perennial"
"12181073",0.77,"PPH","IGN","commune.12954","perennial"
"14688653",2.45,"SPL","IGN","commune.12954","SPL"
"14688654",0.82,"SPL","IGN","commune.12954","SPL"
"14688655",1.35,"SPL","IGN","commune.12954","SPL"
"12181064",0.37,"PPH","IGN","commune.12954","perennial"
"12181085",2.22,"PPH","IGN","commune.12954","perennial"
"10128720",1.02,"PPH","IGN","commune.12954","perennial"
"12181067",3.08,"SPH","IGN","commune.12954","perennial"
"12181087",4,"PPH","IGN","commune.12954","perennial"
"12181069",2.64,"PPH","IGN","commune.12954","perennial"
"14688670",2.2,"PPH","IGN","commune.12954","perennial"
"12181056",0.57,"SPH","IGN","commune.12954","perennial"
"12181054",1.05,"SPH","IGN","commune.12954","perennial"
"12181055",0.31,"SPH","IGN","commune.12954","perennial"
"12181070",0.33,"SPH","IGN","commune.12954","perennial"
"12181058",0.88,"SPL","IGN","commune.12954","SPL"
"12181059",0.51,"PPH","IGN","commune.12954","perennial"
"3002023",81.22,"SPL","IGN","commune.13227","SPL"
"3002024",37.95,"SPL","IGN","commune.13227","SPL"
"3030694",1.06,"SNE","IGN","commune.12955","SNE"
"3064241",0.66,"SNE","IGN","commune.12955","SNE"
"3030696",0.64,"SNE","IGN","commune.12955","SNE"
"14698061",0.87,"SNE","IGN","commune.12955","SNE"
"3061031",0.46,"SNE","IGN","commune.12955","SNE"
"3070574",0.26,"SNE","IGN","commune.12955","SNE"
"3057524",0.9,"SNE","IGN","commune.12955","SNE"
"17151014",0.13,"VRC","IGN","commune.12955","vineyard"
"17151015",0.33,"VRC","IGN","commune.12955","vineyard"
"17154377",1.63,"VRC","IGN","commune.12955","vineyard"
"17154378",1.65,"VRC","IGN","commune.12955","vineyard"
"17154381",1.16,"VRN","IGN","commune.12955","vineyard"
"17154382",0.47,"VRC","IGN","commune.12955","vineyard"
"17154383",0.58,"VRC","IGN","commune.12955","vineyard"
"17155645",119.19,"SPL","IGN","commune.13266","SPL"
"17155646",24.66,"PPH","IGN","commune.13266","perennial"
"17155647",2.22,"PPH","IGN","commune.13266","perennial"
"17155648",1.99,"PPH","IGN","commune.13266","perennial"
"17155649",6.72,"PPH","IGN","commune.13266","perennial"
"17155650",6.65,"PPH","IGN","commune.13266","perennial"
"17155651",107.79,"SPL","IGN","commune.13266","SPL"
"17155652",2.76,"PPH","IGN","commune.13266","perennial"
"17155653",1.12,"PPH","IGN","commune.13266","perennial"
"17156436",277.94,"SPL","IGN","commune.13227","SPL"
"17156436",277.94,"SPL","IGN","commune.13266","SPL"
"17159974",0.69,"SPL","IGN","commune.13013","SPL"
"17159975",2.43,"SPL","IGN","commune.13013","SPL"
"17159986",1.58,"AVP","IGN","commune.13013","othercereal"
"17159987",0.88,"RGA","IGN","commune.13013","semiperennial"
"17164989",4.19,"PPH","IGN","commune.13266","perennial"
"17164990",155.43,"SPL","IGN","commune.13266","SPL"
"17164991",7.53,"PPH","IGN","commune.13266","perennial"
"17164992",9.59,"PPH","IGN","commune.13266","perennial"
"17167799",0.27,"SNE","IGN","commune.12955","SNE"
"17167809",0.21,"SNE","IGN","commune.12955","SNE"
"17170059",0.71,"SNE","IGN","commune.12955","SNE"
"17171953",1.35,"SNE","IGN","commune.12955","SNE"
"17253564",0.3,"VRC","IGN","commune.12920","vineyard"
"17259364",1.91,"VRN","IGN","commune.12920","vineyard"
"14821127",0.1,"OLI","IGN","commune.13268","olivetree"
"14825291",0.13,"OLI","IGN","commune.13268","olivetree"
"14820029",0.32,"VRC","IGN","commune.13268","vineyard"
"3464669",1.3,"VRC","IGN","commune.13120","vineyard"
"3464670",1.32,"VRC","IGN","commune.13120","vineyard"
"14804334",1.24,"VRC","IGN","commune.13120","vineyard"
"3464674",0.3,"VRC","IGN","commune.13120","vineyard"
"3464676",0.67,"VRC","IGN","commune.13120","vineyard"
"14804335",0.96,"VRN","IGN","commune.13120","vineyard"
"3464665",1.16,"BTH","IGN","commune.13120","wheat"
"3464668",0.99,"VRC","IGN","commune.13139","vineyard"
"3464667",1.07,"VRC","IGN","commune.13139","vineyard"
"3464663",0.94,"BTH","IGN","commune.13120","wheat"
"14799442",1.29,"VRC","IGN","commune.13154","vineyard"
"3521927",1.92,"VRC","IGN","commune.12947","vineyard"
"3555538",0.93,"VRC","IGN","commune.13146","vineyard"
"10135962",2.84,"VRC","IGN","commune.13154","vineyard"
"10135982",0.82,"VRC","IGN","commune.13146","vineyard"
"12301977",2.42,"VRC","IGN","commune.13146","vineyard"
"10135951",0.62,"VRC","IGN","commune.13161","vineyard"
"3549828",0.44,"VRC","IGN","commune.13146","vineyard"
"3537072",0.89,"VRC","IGN","commune.13146","vineyard"
"3454949",0.31,"ORH","IGN","commune.13013","barley"
"3443537",0.05,"FLA","IGN","commune.12923","FLA"
"3443456",0.33,"FLA","IGN","commune.12923","FLA"
"14811381",0.79,"ORH","IGN","commune.12923","barley"
"3443538",1.29,"ORH","IGN","commune.12923","barley"
"14811418",0.39,"ORH","IGN","commune.12923","barley"
"14811419",0.34,"ORH","IGN","commune.12923","barley"
"14811421",1.97,"ORH","IGN","commune.12923","barley"
"14811420",1.81,"ORH","IGN","commune.12923","barley"
"10116127",1.48,"PTR","IGN","commune.13148","semiperennial"
"14800672",3.04,"SPH","IGN","commune.13148","perennial"
"10116126",4.29,"SPH","IGN","commune.13148","perennial"
"3494629",0.75,"VRC","IGN","commune.13121","vineyard"
"3494637",0.91,"VRC","IGN","commune.13121","vineyard"
"3494626",2.69,"VRC","IGN","commune.13121","vineyard"
"3494630",0.24,"OLI","IGN","commune.13121","olivetree"
"3494635",0.48,"VRC","IGN","commune.13121","vineyard"
"3494634",0.39,"VRC","IGN","commune.13121","vineyard"
"3494625",0.46,"VRC","IGN","commune.13121","vineyard"
"3494633",0.03,"OLI","IGN","commune.13121","olivetree"
"3494633",0.03,"OLI","IGN","commune.13121","olivetree"
"3494632",1.18,"VRC","IGN","commune.13121","vineyard"
"12301539",0.39,"VRC","IGN","commune.13121","vineyard"
"3494631",1.59,"VRC","IGN","commune.13121","vineyard"
"14803536",0.27,"VRC","IGN","commune.13121","vineyard"
"3443457",1.15,"ORH","IGN","commune.12923","barley"
"3443458",0.28,"FLA","IGN","commune.12923","FLA"
"10130918",1.8,"VRC","IGN","commune.13214","vineyard"
"3456826",0.49,"VRC","IGN","commune.13214","vineyard"
"3465945",0.08,"FRA","IGN","commune.13218","semiperennial"
"14810659",1.12,"OLI","IGN","commune.13218","olivetree"
"3465944",0.15,"OLI","IGN","commune.13218","olivetree"
"12303034",0.15,"SPH","IGN","commune.13148","perennial"
"12303033",1.13,"SPH","IGN","commune.13148","perennial"
"12303032",7.41,"SPH","IGN","commune.13148","perennial"
"3452227",0.22,"FAG","IGN","commune.13148","fodder"
"3452229",0.24,"PTR","IGN","commune.13148","semiperennial"
"12303062",4.38,"SPL","IGN","commune.13148","SPL"
"14800598",0.62,"SPH","IGN","commune.13148","perennial"
"14800600",6.13,"SPL","IGN","commune.13148","SPL"
"12303038",0.4,"PRL","IGN","commune.13148","semiperennial"
"14800599",0.67,"FAG","IGN","commune.13148","fodder"
"12303037",3.24,"SPL","IGN","commune.13148","SPL"
"14822071",0.44,"VRC","IGN","commune.13268","vineyard"
"14824419",0.03,"OLI","IGN","commune.13268","olivetree"
"14818640",0.42,"VRC","IGN","commune.13268","vineyard"
"14823553",0.74,"VRC","IGN","commune.13268","vineyard"
"14825970",0.97,"VRC","IGN","commune.13121","vineyard"
"14818180",0.35,"VRC","IGN","commune.13121","vineyard"
"14820170",0.28,"RVI","IGN","commune.13121","semiperennial"
"14825789",0.61,"VRC","IGN","commune.13105","vineyard"
"14814942",1.38,"VRC","IGN","commune.13105","vineyard"
"10133107",0.2,"VRC","IGN","commune.13105","vineyard"
"10133110",0.76,"VRC","IGN","commune.13105","vineyard"
"3549138",0.48,"VRC","IGN","commune.13184","vineyard"
"3544671",0.71,"VRC","IGN","commune.13184","vineyard"
"14814943",0.52,"VRC","IGN","commune.13105","vineyard"
"14814944",0.84,"VRC","IGN","commune.13105","vineyard"
"3527155",0.46,"VRG","IGN","commune.13105","orchard"
"3512330",1.13,"VRC","IGN","commune.13105","vineyard"
"10133194",2.12,"VRC","IGN","commune.13212","vineyard"
"10133194",2.12,"VRC","IGN","commune.13235","vineyard"
"12311577",0.49,"SPH","IGN","commune.12955","perennial"
"3446870",5.1,"BOP","IGN","commune.13049","notirrigated"
"10134321",0.43,"PTR","IGN","commune.12955","semiperennial"
"12313450",4.04,"SPH","IGN","commune.12955","perennial"
"3499380",0.07,"OLI","IGN","commune.13264","olivetree"
"3534826",0.21,"OLI","IGN","commune.13264","olivetree"
"3548296",0.08,"OLI","IGN","commune.13264","olivetree"
"3537061",0.06,"OLI","IGN","commune.13264","olivetree"
"3546389",0.14,"OLI","IGN","commune.13218","olivetree"
"3525224",0.17,"OLI","IGN","commune.13218","olivetree"
"3510911",0.18,"OLI","IGN","commune.13218","olivetree"
"14814137",2.06,"VRC","IGN","commune.13184","vineyard"
"14813585",0.87,"VRC","IGN","commune.13184","vineyard"
"14814138",0.77,"VRC","IGN","commune.13184","vineyard"
"14813586",0.54,"VRC","IGN","commune.13184","vineyard"
"14814133",0.85,"VRC","IGN","commune.13184","vineyard"
"3512227",0.35,"VRC","IGN","commune.13184","vineyard"
"3500825",0.18,"VRN","IGN","commune.13184","vineyard"
"14814134",1.5,"VRN","IGN","commune.13184","vineyard"
"14814068",0.02,"OLI","IGN","commune.13264","olivetree"
"10139460",0.23,"VRC","IGN","commune.13126","vineyard"
"10139462",0.16,"PTR","IGN","commune.13126","semiperennial"
"10139464",0.68,"VRN","IGN","commune.13112","vineyard"
"14804784",1.15,"OLI","IGN","commune.13184","olivetree"
"14804785",0.41,"OLI","IGN","commune.12955","olivetree"
"10139412",0.76,"OLI","IGN","commune.13165","olivetree"
"12311891",0.31,"OLI","IGN","commune.13155","olivetree"
"3495098",41.94,"SPH","IGN","commune.13143","perennial"
"14807625",3.19,"SPL","IGN","commune.13143","SPL"
"3446555",8.82,"BOP","IGN","commune.13061","notirrigated"
"3446554",10.76,"SPH","IGN","commune.13061","perennial"
"14809248",11.51,"SPH","IGN","commune.13049","perennial"
"14809248",11.51,"SPH","IGN","commune.13148","perennial"
"14809249",9.56,"BOP","IGN","commune.13049","notirrigated"
"14809249",9.56,"BOP","IGN","commune.13070","notirrigated"
"14809249",9.56,"BOP","IGN","commune.13148","notirrigated"
"14809286",3.5,"PTR","IGN","commune.12955","semiperennial"
"3446879",0.6,"PTR","IGN","commune.12955","semiperennial"
"14809287",0.62,"PTR","IGN","commune.12955","semiperennial"
"14809305",1.02,"PPH","IGN","commune.12955","perennial"
"10134320",1.12,"PTR","IGN","commune.12955","semiperennial"
"14806173",1.34,"SPH","IGN","commune.12955","perennial"
"12311576",0.48,"SPH","IGN","commune.12955","perennial"
"3446558",0.71,"PTR","IGN","commune.12955","semiperennial"
"3446871",0.3,"PTR","IGN","commune.12955","semiperennial"
"10134288",0.28,"PTR","IGN","commune.12955","semiperennial"
"3446877",0.83,"PTR","IGN","commune.12955","semiperennial"
"3446556",5.72,"BOP","IGN","commune.13049","notirrigated"
"3446560",1.24,"SPH","IGN","commune.13049","perennial"
"3446559",0.34,"BOP","IGN","commune.13049","notirrigated"
"3446869",0.48,"PPH","IGN","commune.13049","perennial"
"3446869",0.48,"PPH","IGN","commune.13148","perennial"
"3446872",1.15,"PTR","IGN","commune.12955","semiperennial"
"14806171",0.73,"PTR","IGN","commune.12955","semiperennial"
"3446553",1.38,"PTR","IGN","commune.12955","semiperennial"
"3446546",0.35,"PTR","IGN","commune.12955","semiperennial"
"12311578",0.72,"SPH","IGN","commune.13218","perennial"
"14806172",0.85,"SPH","IGN","commune.12955","perennial"
"12301046",0.71,"VRC","IGN","commune.13041","vineyard"
"12301045",0.74,"VRC","IGN","commune.13041","vineyard"
"10126338",1.44,"RVI","IGN","commune.13041","semiperennial"
"3472628",0.71,"VRC","IGN","commune.13041","vineyard"
"3472535",0.24,"OLI","IGN","commune.13041","olivetree"
"10126339",0.49,"VRC","IGN","commune.13041","vineyard"
"10126340",0.47,"VRC","IGN","commune.13041","vineyard"
"10126341",0.88,"VRC","IGN","commune.13041","vineyard"
"10126342",0.93,"VRC","IGN","commune.13052","vineyard"
"10126343",2.27,"VRC","IGN","commune.13052","vineyard"
"10126344",1.7,"VRC","IGN","commune.13052","vineyard"
"14812459",0.72,"VRN","IGN","commune.13052","vineyard"
"10126346",0.5,"VRC","IGN","commune.13041","vineyard"
"10126347",1.98,"VRC","IGN","commune.13052","vineyard"
"3454598",0.45,"ORH","IGN","commune.13013","barley"
"10134245",1.04,"RGA","IGN","commune.13013","semiperennial"
"10140680",1.54,"VRN","IGN","commune.13184","vineyard"
"10140683",0.18,"VRC","IGN","commune.13184","vineyard"
"10140685",0.34,"VRC","IGN","commune.13184","vineyard"
"10140686",0.35,"VRC","IGN","commune.13184","vineyard"
"10140687",0.76,"VRC","IGN","commune.13184","vineyard"
"10140688",0.86,"VRC","IGN","commune.13184","vineyard"
"10140689",1.75,"VRC","IGN","commune.13184","vineyard"
"10140690",0.34,"VRC","IGN","commune.13184","vineyard"
"10140691",1.62,"VRC","IGN","commune.13184","vineyard"
"10140682",1.16,"VRC","IGN","commune.13184","vineyard"
"10140695",0.72,"VRC","IGN","commune.13184","vineyard"
"3438130",0.85,"PTR","IGN","commune.13126","semiperennial"
"3438118",0.18,"PTR","IGN","commune.13126","semiperennial"
"3438129",0.4,"MCR","IGN","commune.13126","othercereal"
"14800943",0.58,"MCR","IGN","commune.13126","othercereal"
"14800944",0.48,"FVL","IGN","commune.13126","annual"
"14800954",0.28,"PTR","IGN","commune.13126","semiperennial"
"14814069",0.08,"OLI","IGN","commune.13264","olivetree"
"14814136",0.56,"VRC","IGN","commune.12999","vineyard"
"14814070",0.55,"VRC","IGN","commune.13184","vineyard"
"3542885",0.21,"OLI","IGN","commune.13184","olivetree"
"14814128",0.64,"VRC","IGN","commune.13184","vineyard"
"14814072",0.3,"VRC","IGN","commune.13184","vineyard"
"14814071",0.16,"VRC","IGN","commune.13184","vineyard"
"14814129",0.44,"VRC","IGN","commune.13184","vineyard"
"14814130",0.77,"VRC","IGN","commune.13184","vineyard"
"14814132",0.45,"VRC","IGN","commune.13184","vineyard"
"14814131",0.4,"VRN","IGN","commune.13184","vineyard"
"3541603",0.67,"VRC","IGN","commune.13184","vineyard"
"14813588",0.26,"VRC","IGN","commune.13184","vineyard"
"14813587",0.42,"VRC","IGN","commune.13184","vineyard"
"14813590",0.11,"OLI","IGN","commune.13264","olivetree"
"14814135",0.54,"VRC","IGN","commune.13184","vineyard"
"10123315",0.73,"VRC","IGN","commune.13184","vineyard"
"10140694",0.64,"VRC","IGN","commune.13184","vineyard"
"14813589",0.64,"VRC","IGN","commune.13184","vineyard"
"14800575",51.83,"SPL","IGN","commune.13061","SPL"
"14800575",51.83,"SPL","IGN","commune.13148","SPL"
"3452289",8.9,"SPL","IGN","commune.13061","SPL"
"3452289",8.9,"SPL","IGN","commune.13148","SPL"
"3452291",0.46,"SPL","IGN","commune.13148","SPL"
"3452228",0.42,"PRL","IGN","commune.13148","semiperennial"
"3451541",0.18,"LUZ","IGN","commune.13148","fodder"
"3452168",0.8,"PRL","IGN","commune.13148","semiperennial"
"3462497",0.2,"VRC","IGN","commune.13144","vineyard"
"14803503",1.5,"VRC","IGN","commune.13071","vineyard"
"3462494",0.5,"VRC","IGN","commune.13071","vineyard"
"12308433",0.39,"BDH","IGN","commune.12923","wheat"
"3452222",0.14,"PRL","IGN","commune.13148","semiperennial"
"3452221",0.62,"PTR","IGN","commune.13148","semiperennial"
"10116271",0.33,"PTR","IGN","commune.13148","semiperennial"
"14800642",24.14,"SPH","IGN","commune.13148","perennial"
"3452293",1.06,"FAG","IGN","commune.13148","fodder"
"3451229",0.33,"FAG","IGN","commune.13148","fodder"
"3451230",0.66,"PRL","IGN","commune.13148","semiperennial"
"3452175",0.81,"PTR","IGN","commune.13148","semiperennial"
"12302845",0.71,"PTR","IGN","commune.13148","semiperennial"
"3462496",0.52,"VRC","IGN","commune.13144","vineyard"
"3462498",1.32,"VRC","IGN","commune.13144","vineyard"
"3462500",0.98,"VRC","IGN","commune.13144","vineyard"
"3462495",1.15,"VRC","IGN","commune.13071","vineyard"
"3462499",0.88,"VRC","IGN","commune.13144","vineyard"
"14803517",0.65,"VRC","IGN","commune.13071","vineyard"
"14822140",0.53,"VRC","IGN","commune.13071","vineyard"
"12307293",1.43,"VRC","IGN","commune.13028","vineyard"
"12307293",1.43,"VRC","IGN","commune.13144","vineyard"
"14803504",0.55,"VRC","IGN","commune.13144","vineyard"
"14803505",0.63,"VRC","IGN","commune.13144","vineyard"
"14804929",4.76,"ORH","IGN","commune.13120","barley"
"14804950",0.76,"LUZ","IGN","commune.13120","fodder"
"3447598",0.75,"BTH","IGN","commune.13003","wheat"
"3447598",0.75,"BTH","IGN","commune.13120","wheat"
"14805002",0.32,"LUZ","IGN","commune.13003","fodder"
"14805001",0.63,"BTH","IGN","commune.13003","wheat"
"14805001",0.63,"BTH","IGN","commune.13120","wheat"
"3450497",0.59,"PRL","IGN","commune.13148","semiperennial"
"10116162",0.57,"SPL","IGN","commune.13148","SPL"
"14804753",0.55,"VRC","IGN","commune.13126","vineyard"
"14804754",0.14,"SPH","IGN","commune.13126","perennial"
"14804755",1.25,"SPH","IGN","commune.13126","perennial"
"14804756",1.03,"VRC","IGN","commune.13126","vineyard"
"14812572",0.9,"VRC","IGN","commune.13028","vineyard"
"14812574",1.86,"VRC","IGN","commune.13028","vineyard"
"14812575",1.04,"VRC","IGN","commune.13028","vineyard"
"14812573",0.46,"VRC","IGN","commune.13028","vineyard"
"14812578",1.49,"RVI","IGN","commune.13028","semiperennial"
"10126327",1,"VRC","IGN","commune.13041","vineyard"
"3441926",2.45,"VRC","IGN","commune.13121","vineyard"
"3442338",0.2,"J5M","IGN","commune.13121","semiperennial"
"3441934",1.78,"VRC","IGN","commune.13121","vineyard"
"3442330",1.25,"VRC","IGN","commune.13121","vineyard"
"3442331",1.13,"VRC","IGN","commune.13121","vineyard"
"12304817",1.33,"VRC","IGN","commune.13121","vineyard"
"3441924",0.3,"J5M","IGN","commune.13121","semiperennial"
"3441936",0.84,"VRC","IGN","commune.13121","vineyard"
"12304816",1.75,"VRC","IGN","commune.13121","vineyard"
"3442339",1.84,"VRC","IGN","commune.13121","vineyard"
"3442332",3.12,"VRC","IGN","commune.13121","vineyard"
"3442333",0.47,"LUZ","IGN","commune.13121","fodder"
"14804325",0.32,"VRC","IGN","commune.12922","vineyard"
"3442340",0.45,"VRC","IGN","commune.13121","vineyard"
"10126631",2.54,"VRC","IGN","commune.13121","vineyard"
"3445354",0.94,"VRC","IGN","commune.13003","vineyard"
"3445366",1.83,"VRC","IGN","commune.12941","vineyard"
"3445361",1.05,"VRC","IGN","commune.12941","vineyard"
"3445365",0.64,"VRC","IGN","commune.12941","vineyard"
"3445363",1.77,"VRC","IGN","commune.13003","vineyard"
"3445358",1.68,"VRC","IGN","commune.13003","vineyard"
"3445360",0.4,"VRC","IGN","commune.13003","vineyard"
"3445355",0.32,"VRC","IGN","commune.12941","vineyard"
