"id_parcel","surf_parc","code_cultu","source","id","type"
"1017779",0.02,"OLI","IGN","commune.13264","olivetree"
"1018033",0.65,"VRC","IGN","commune.12963","vineyard"
"1018161",0.06,"BOR","IGN","commune.13121","notirrigated"
"1018572",0.65,"VRC","IGN","commune.12921","vineyard"
"1019234",6.1,"LUZ","IGN","commune.13012","fodder"
"1019234",6.1,"LUZ","IGN","commune.13012","fodder"
"1019475",1.31,"VRC","IGN","commune.13154","vineyard"
"1019864",0.4,"PRL","IGN","commune.12959","semiperennial"
"1019952",0.33,"VRC","IGN","commune.13013","vineyard"
"1020401",0.43,"VRC","IGN","commune.13030","vineyard"
"1021114",2.35,"SPH","IGN","commune.13227","perennial"
"1021121",0.05,"BOR","IGN","commune.13028","notirrigated"
"1021631",1.01,"VRN","IGN","commune.13012","vineyard"
"102203",0.19,"RGA","IGN","commune.13012","semiperennial"
"1022377",0.25,"SPL","IGN","commune.12959","SPL"
"1022608",0.08,"SNE","IGN","commune.12963","SNE"
"1022626",0.34,"VRC","IGN","commune.13096","vineyard"
"1023087",0.17,"FLA","IGN","commune.13202","FLA"
"1023208",0.41,"J6S","IGN","commune.13051","J6S"
"1023273",0.26,"PPH","IGN","commune.13155","perennial"
"1023683",0.46,"VRC","IGN","commune.13041","vineyard"
"1023789",0.6,"VRC","IGN","commune.13068","vineyard"
"1024132",0.13,"BOR","IGN","commune.13154","notirrigated"
"1024611",0.72,"VRC","IGN","commune.13144","vineyard"
"1024798",0.87,"SNE","IGN","commune.13129","SNE"
"1024986",0.19,"SNE","IGN","commune.13155","SNE"
"1024993",0.06,"SNE","IGN","commune.13194","SNE"
"1025217",1.05,"VRN","IGN","commune.13028","vineyard"
"1025436",4.76,"PPH","IGN","commune.12955","perennial"
"1025478",1.33,"VRN","IGN","commune.13146","vineyard"
"1025891",1.78,"VRC","IGN","commune.12923","vineyard"
"1025907",0.15,"OLI","IGN","commune.13264","olivetree"
"1026312",1.67,"MLF","IGN","commune.13070","MLF"
"1026312",1.67,"MLF","IGN","commune.13070","MLF"
"1026509",0.05,"BOR","IGN","commune.12947","notirrigated"
"1026755",2.05,"SNE","IGN","commune.13305","SNE"
"1027094",0.18,"VRC","IGN","commune.13105","vineyard"
"1027269",0.02,"BOR","IGN","commune.13098","notirrigated"
"1027390",0.64,"PRL","IGN","commune.13096","semiperennial"
"1027609",0.14,"OLI","IGN","commune.13217","olivetree"
"1028067",0.03,"BOR","IGN","commune.12922","notirrigated"
"1028619",0.02,"BOR","IGN","commune.13133","notirrigated"
"1028619",0.02,"BOR","IGN","commune.13161","notirrigated"
"1028928",0.03,"BOR","IGN","commune.13286","notirrigated"
"1029001",1.09,"VRC","IGN","commune.12923","vineyard"
"1030030",0.11,"BOR","IGN","commune.13154","notirrigated"
"1030078",0.2,"SPL","IGN","commune.13141","SPL"
"1030079",0.13,"SNE","IGN","commune.13041","SNE"
"1030176",1.48,"VRC","IGN","commune.13150","vineyard"
"1030603",1.09,"VRC","IGN","commune.13187","vineyard"
"1030678",1.13,"PRL","IGN","commune.13063","semiperennial"
"1031077",6.82,"SPL","IGN","commune.12978","SPL"
"10313",0.41,"VRC","IGN","commune.13286","vineyard"
"1031357",0.03,"BOR","IGN","commune.12923","notirrigated"
"1031595",0.98,"VRC","IGN","commune.13286","vineyard"
"10317",1.35,"PPH","IGN","commune.13109","perennial"
"1031731",0.48,"SNE","IGN","commune.13129","SNE"
"1032229",0.77,"PPH","IGN","commune.12978","perennial"
"1032370",0.07,"SNE","IGN","commune.12963","SNE"
"1032557",0.03,"SNE","IGN","commune.13121","SNE"
"1032827",0.26,"VRC","IGN","commune.12923","vineyard"
"103293",0.97,"J5M","IGN","commune.13184","J5M"
"103309",0.41,"VRC","IGN","commune.13139","vineyard"
"1033096",0.02,"BOR","IGN","commune.13154","notirrigated"
"1033415",2.07,"SNE","IGN","commune.13109","SNE"
"1033621",0.05,"BOR","IGN","commune.13150","notirrigated"
"1034890",0.35,"RVI","IGN","commune.13166","RVI"
"1035320",0.15,"BOR","IGN","commune.13178","notirrigated"
"1035738",11.97,"SPH","IGN","commune.13063","perennial"
"1035738",11.97,"SPH","IGN","commune.13067","perennial"
"1035738",11.97,"SPH","IGN","commune.13129","perennial"
"1036414",0.28,"VRC","IGN","commune.13061","vineyard"
"1036520",0.48,"VRC","IGN","commune.13013","vineyard"
"1036934",0.21,"BOR","IGN","commune.13150","notirrigated"
"1037108",1.66,"VRC","IGN","commune.13012","vineyard"
"1037568",0.19,"PPH","IGN","commune.13061","perennial"
"1038168",0.66,"VRC","IGN","commune.13041","vineyard"
"1038673",0.15,"RVI","IGN","commune.13184","RVI"
"1038818",1.14,"VRC","IGN","commune.13139","vineyard"
"1039299",3.67,"BTH","IGN","commune.12920","wheat"
"1039446",0.01,"BOR","IGN","commune.13003","notirrigated"
"1039585",52.4,"SNE","IGN","commune.12993","SNE"
"1039585",52.4,"SNE","IGN","commune.13003","SNE"
"1039585",52.4,"SNE","IGN","commune.13051","SNE"
"1039692",2.51,"VRC","IGN","commune.13184","vineyard"
"1039744",1.86,"SPL","IGN","commune.13218","SPL"
"1039908",0.1,"BOR","IGN","commune.13218","notirrigated"
"1040113",0.05,"BOR","IGN","commune.13126","notirrigated"
"104064",2.09,"VRC","IGN","commune.13178","vineyard"
"1040759",0.3,"TOM","IGN","commune.13139","tomato"
"1041456",0.78,"SPL","IGN","commune.13051","SPL"
"1042288",0.54,"VRC","IGN","commune.13218","vineyard"
"1042472",0.32,"VRC","IGN","commune.12947","vineyard"
"1042474",0.04,"BOR","IGN","commune.13139","notirrigated"
"1042756",0.11,"VRC","IGN","commune.13139","vineyard"
"1042888",1,"SPH","IGN","commune.13070","perennial"
"1043031",0.02,"BTA","IGN","commune.13013","notirrigated"
"1043071",1.73,"SPL","IGN","commune.12926","SPL"
"1043178",2.37,"LUZ","IGN","commune.13214","fodder"
"104352",0.52,"VRC","IGN","commune.13235","vineyard"
"1043616",0.08,"BOR","IGN","commune.13154","notirrigated"
"1043761",0.21,"VRC","IGN","commune.13161","vineyard"
"1043907",0.25,"SPL","IGN","commune.12959","SPL"
"1044305",4.47,"LUZ","IGN","commune.13061","fodder"
"1045104",0.64,"SNE","IGN","commune.13143","SNE"
"104514",0.23,"PPH","IGN","commune.13070","perennial"
"1045385",1.02,"PPH","IGN","commune.13227","perennial"
"1045457",0.02,"SNE","IGN","commune.13235","SNE"
"1045982",0.6,"VRC","IGN","commune.13105","vineyard"
"1046054",0.63,"VRC","IGN","commune.12955","vineyard"
"1046115",0.31,"SNE","IGN","commune.13049","SNE"
"1046117",0.45,"VRC","IGN","commune.13165","vineyard"
"1046121",0.87,"SNE","IGN","commune.12955","SNE"
"1046453",0.3,"SPL","IGN","commune.13253","SPL"
"1046454",0.73,"SPH","IGN","commune.13253","perennial"
"1047063",7.8,"PPH","IGN","commune.13049","perennial"
"1047063",7.8,"PPH","IGN","commune.13148","perennial"
"1047140",0.07,"SNE","IGN","commune.12963","SNE"
"1047619",0.03,"BOR","IGN","commune.13139","notirrigated"
"1048021",0.17,"VRC","IGN","commune.13052","vineyard"
"1048160",0.61,"VRC","IGN","commune.13105","vineyard"
"1048426",0.03,"BOR","IGN","commune.13105","notirrigated"
"1048440",0.02,"BOR","IGN","commune.12923","notirrigated"
"1048992",0.02,"BOR","IGN","commune.13286","notirrigated"
"1049055",1.95,"VRC","IGN","commune.13090","vineyard"
"1049139",0.15,"VRC","IGN","commune.13187","vineyard"
"1050899",47.1,"SPH","IGN","commune.12926","perennial"
"1050940",0.05,"SNE","IGN","commune.13286","SNE"
"1051308",0.05,"BTA","IGN","commune.13187","notirrigated"
"1051532",0.05,"BOR","IGN","commune.13003","notirrigated"
"1051914",0.02,"BOR","IGN","commune.13061","notirrigated"
"1052015",0.76,"ORH","IGN","commune.13184","barley"
"1052044",0.69,"VRC","IGN","commune.13286","vineyard"
"1052518",1.36,"VRC","IGN","commune.12941","vineyard"
"1052729",0.05,"BTA","IGN","commune.13013","notirrigated"
"1052743",2.8,"VRC","IGN","commune.13217","vineyard"
"105348",3.18,"LUZ","IGN","commune.13214","fodder"
"1053911",1.66,"VRC","IGN","commune.13139","vineyard"
"1054187",0.75,"VRC","IGN","commune.13178","vineyard"
"1054190",1.49,"VRC","IGN","commune.13265","vineyard"
"1054915",0.33,"SNE","IGN","commune.12969","SNE"
"1055034",0.02,"BOR","IGN","commune.12963","notirrigated"
"1055436",1.72,"SAI","IGN","commune.12922","fodder"
"1055539",2.58,"RGA","IGN","commune.13063","semiperennial"
"1055539",2.58,"RGA","IGN","commune.13126","semiperennial"
"1055544",0.2,"VRC","IGN","commune.13143","vineyard"
"1055586",0.07,"BOR","IGN","commune.12920","notirrigated"
"1056119",0.02,"BOR","IGN","commune.13105","notirrigated"
"1056274",6.02,"PRL","IGN","commune.13109","semiperennial"
"1056527",0.1,"BOR","IGN","commune.13126","notirrigated"
"1056742",0.32,"FET","IGN","commune.13214","semiperennial"
"1057038",0.36,"VRC","IGN","commune.13194","vineyard"
"1057123",1.59,"VRC","IGN","commune.12999","vineyard"
"1057127",5.7,"SPL","IGN","commune.13105","SPL"
"1057170",1.02,"VRN","IGN","commune.12920","vineyard"
"1057269",0.34,"SNE","IGN","commune.12963","SNE"
"1058202",0.4,"VRC","IGN","commune.12955","vineyard"
"1058416",0.22,"SPL","IGN","commune.13141","SPL"
"1058499",0.07,"BOR","IGN","commune.13029","notirrigated"
"1058557",8.43,"PRL","IGN","commune.13227","semiperennial"
"1058557",8.43,"PRL","IGN","commune.13266","semiperennial"
"1058657",0.2,"OLI","IGN","commune.13264","olivetree"
"1058657",0.2,"OLI","IGN","commune.13264","olivetree"
"1058972",0.33,"VRC","IGN","commune.13187","vineyard"
"1059311",3.01,"SPH","IGN","commune.13227","perennial"
"1059771",0.1,"BOR","IGN","commune.12999","notirrigated"
"1059771",0.1,"BOR","IGN","commune.13184","notirrigated"
"1060316",0.04,"BOR","IGN","commune.13268","notirrigated"
"106039",0.85,"VRC","IGN","commune.13150","vineyard"
"1060676",0.23,"SPH","IGN","commune.13061","perennial"
"1061026",4.57,"PPH","IGN","commune.12978","perennial"
"1061112",22.14,"SPL","IGN","commune.12922","SPL"
"1061168",0.35,"VRC","IGN","commune.13120","vineyard"
"1061364",0.23,"BOR","IGN","commune.13041","notirrigated"
"1061513",0.46,"VRC","IGN","commune.13178","vineyard"
"1062148",0.11,"BOR","IGN","commune.13150","notirrigated"
"106219",0.02,"SNE","IGN","commune.13105","SNE"
"1062350",0.56,"PPH","IGN","commune.13070","perennial"
"1062533",7.56,"SPH","IGN","commune.13071","perennial"
"1062652",0,"SNE","IGN","commune.13105","SNE"
"106270",0.01,"BOR","IGN","commune.13286","notirrigated"
"1063085",1.3,"VRC","IGN","commune.13166","vineyard"
"1063793",0.51,"VRC","IGN","commune.13217","vineyard"
"1063809",1.66,"PTR","IGN","commune.13109","semiperennial"
"1064084",0.23,"VRC","IGN","commune.13144","vineyard"
"1064194",0.81,"VRC","IGN","commune.13012","vineyard"
"106455",0.37,"VRC","IGN","commune.13041","vineyard"
"1064699",0.01,"BOR","IGN","commune.12963","notirrigated"
"1064793",0.03,"SNE","IGN","commune.13194","SNE"
"1065698",0.02,"BTA","IGN","commune.13041","notirrigated"
"1065907",0.26,"BOR","IGN","commune.13150","notirrigated"
"106598",0.79,"VRC","IGN","commune.13154","vineyard"
"106598",0.79,"VRC","IGN","commune.13156","vineyard"
"106633",49.23,"SPH","IGN","commune.13049","perennial"
"106633",49.23,"SPH","IGN","commune.13148","perennial"
"1066511",0.22,"BOR","IGN","commune.12923","notirrigated"
"1067343",1.29,"J5M","IGN","commune.12955","J5M"
"1067911",0.16,"VRC","IGN","commune.13041","vineyard"
"1068080",0.01,"BOR","IGN","commune.13286","notirrigated"
"1068895",0.06,"SNE","IGN","commune.13052","SNE"
"1068936",0.13,"BOR","IGN","commune.13187","notirrigated"
"1068937",0.03,"BTA","IGN","commune.13187","notirrigated"
"1068964",0.01,"BOR","IGN","commune.12955","notirrigated"
"1069432",0.73,"VRC","IGN","commune.13129","vineyard"
"1069747",0.07,"BOR","IGN","commune.13150","notirrigated"
"1070964",0.33,"J5M","IGN","commune.13184","J5M"
"1071224",1.04,"PPH","IGN","commune.13070","perennial"
"1071237",1.3,"RVI","IGN","commune.13146","RVI"
"107135",0.02,"BOR","IGN","commune.12920","notirrigated"
"1071576",0.51,"VRC","IGN","commune.13184","vineyard"
"1071810",0.92,"VRC","IGN","commune.13154","vineyard"
"1072719",0.24,"VRC","IGN","commune.12923","vineyard"
"1072735",0.1,"VRC","IGN","commune.12963","vineyard"
"1072938",3.7,"SPH","IGN","commune.13227","perennial"
"107367",0.02,"BOR","IGN","commune.13286","notirrigated"
"1074700",0.02,"SNE","IGN","commune.13144","SNE"
"1075111",0.23,"BOR","IGN","commune.12963","notirrigated"
"1075215",0.06,"SNE","IGN","commune.13240","SNE"
"1075436",0.13,"VRC","IGN","commune.13033","vineyard"
"1075448",6.22,"VRC","IGN","commune.13178","vineyard"
"1075540",0.15,"BOR","IGN","commune.13218","notirrigated"
"1076072",0.82,"VRT","IGN","commune.13217","vineyard"
"1076470",0.03,"BOR","IGN","commune.13286","notirrigated"
"1076568",0.01,"VRN","IGN","commune.13049","vineyard"
"1076948",0.12,"BOR","IGN","commune.13178","notirrigated"
"1077044",4.36,"VRC","IGN","commune.13218","vineyard"
"107706",0.07,"BOR","IGN","commune.13184","notirrigated"
"107724",0.38,"VRC","IGN","commune.12923","vineyard"
"1077358",14.01,"SPH","IGN","commune.13070","perennial"
"1077392",0.02,"BTA","IGN","commune.13184","notirrigated"
"1078483",0.86,"VRC","IGN","commune.13178","vineyard"
"1079061",0.89,"PPH","IGN","commune.13070","perennial"
"1079361",13.65,"SPH","IGN","commune.13013","perennial"
"1079487",0.78,"VRC","IGN","commune.13029","vineyard"
"1079490",0.29,"SNE","IGN","commune.13105","SNE"
"1079499",0.05,"BOR","IGN","commune.13286","notirrigated"
"1079505",0.04,"BOR","IGN","commune.12969","notirrigated"
"1079544",0.29,"LUZ","IGN","commune.13126","fodder"
"1079965",0.19,"BOR","IGN","commune.13126","notirrigated"
"108028",0.93,"SNE","IGN","commune.13154","SNE"
"1080345",0.01,"BOR","IGN","commune.12923","notirrigated"
"1081366",0.02,"SNE","IGN","commune.13286","SNE"
"1081561",2.25,"SPH","IGN","commune.13227","perennial"
"1081653",0.09,"BOR","IGN","commune.13286","notirrigated"
"108168",0.03,"SNE","IGN","commune.13187","SNE"
"1081703",0.46,"SNE","IGN","commune.13184","SNE"
"1082145",0.37,"SPL","IGN","commune.13070","SPL"
"1082321",0.05,"SNE","IGN","commune.13235","SNE"
"1082664",0.03,"BTA","IGN","commune.13161","notirrigated"
"1083019",0.01,"SNE","IGN","commune.13049","SNE"
"1083095",0.59,"VRN","IGN","commune.13165","vineyard"
"1083359",9.64,"SPH","IGN","commune.13234","perennial"
"1083359",9.64,"SPH","IGN","commune.13235","perennial"
"1084114",1.01,"VRC","IGN","commune.13155","vineyard"
"108460",0.37,"VRC","IGN","commune.12955","vineyard"
"10849",0.08,"VRC","IGN","commune.13028","vineyard"
"1085469",0.01,"SNE","IGN","commune.13105","SNE"
"108710",1.24,"VRC","IGN","commune.12947","vineyard"
"1087471",0.38,"MLG","IGN","commune.13109","MLG"
"1087774",0.04,"BOR","IGN","commune.13154","notirrigated"
"1087783",0.13,"SNE","IGN","commune.13052","SNE"
"1087806",9.35,"SPL","IGN","commune.12978","SPL"
"1087882",0.5,"PPH","IGN","commune.13070","perennial"
"1087887",0.2,"BOR","IGN","commune.13126","notirrigated"
"1088643",0.24,"SNE","IGN","commune.13070","SNE"
"108918",0.5,"VRN","IGN","commune.13105","vineyard"
"1089331",3.68,"SPH","IGN","commune.12926","perennial"
"1089383",0.04,"BOR","IGN","commune.12947","notirrigated"
"1089383",0.04,"BOR","IGN","commune.13146","notirrigated"
"1090105",0.4,"VRC","IGN","commune.13178","vineyard"
"1090181",0.58,"VRC","IGN","commune.13028","vineyard"
"1090373",0.01,"SNE","IGN","commune.13028","SNE"
"109097",0.12,"BOR","IGN","commune.13109","notirrigated"
"1091126",0.01,"BOR","IGN","commune.13105","notirrigated"
"1091157",0.84,"SNE","IGN","commune.13121","SNE"
"1091342",0.78,"FLA","IGN","commune.13139","FLA"
"1092007",0.01,"SNE","IGN","commune.13100","SNE"
"1092181",0.04,"BOR","IGN","commune.13013","notirrigated"
"1092271",0.16,"VRC","IGN","commune.13184","vineyard"
"1092792",0.27,"SPH","IGN","commune.13061","perennial"
"1092796",0.02,"BOR","IGN","commune.13041","notirrigated"
"1092972",0.02,"BOR","IGN","commune.13268","notirrigated"
"1093275",0.55,"VRC","IGN","commune.12963","vineyard"
"109368",0.65,"PRL","IGN","commune.13240","semiperennial"
"1094459",0.78,"VRC","IGN","commune.13218","vineyard"
"1094549",0.05,"BOR","IGN","commune.13187","notirrigated"
"1094650",0.01,"SNE","IGN","commune.13268","SNE"
"1094682",0.57,"VRC","IGN","commune.13105","vineyard"
"109482",2.82,"CEE","IGN","commune.13061","notirrigated"
"1095280",0.03,"BOR","IGN","commune.13187","notirrigated"
"1095472",0.06,"SNE","IGN","commune.13148","SNE"
"1095628",4.98,"CEE","IGN","commune.12978","notirrigated"
"1095632",0.73,"VRC","IGN","commune.12954","vineyard"
"1095946",0.11,"BOR","IGN","commune.13120","notirrigated"
"1096126",0.17,"BOR","IGN","commune.13098","notirrigated"
"1096255",1.79,"LUZ","IGN","commune.13165","fodder"
"1096287",0.62,"PRL","IGN","commune.13148","semiperennial"
"1096418",0.01,"BOR","IGN","commune.13187","notirrigated"
"1097276",2.1,"PPH","IGN","commune.13266","perennial"
"1097906",0.74,"MLG","IGN","commune.13061","MLG"
"1098385",0.77,"VRC","IGN","commune.13161","vineyard"
"109925",0.27,"BOR","IGN","commune.13217","notirrigated"
"1099849",0.67,"VRN","IGN","commune.13126","vineyard"
"1100915",0.17,"BOR","IGN","commune.12999","notirrigated"
"1101095",0.27,"VRC","IGN","commune.13235","vineyard"
"1101159",0.53,"VRC","IGN","commune.13013","vineyard"
"1101343",0.17,"BOR","IGN","commune.12923","notirrigated"
"1101343",0.17,"BOR","IGN","commune.13144","notirrigated"
"1102069",0.06,"SNE","IGN","commune.12920","SNE"
"1102107",0.07,"BOR","IGN","commune.13150","notirrigated"
"1102611",0.01,"BOR","IGN","commune.13217","notirrigated"
"1102892",0.07,"BTA","IGN","commune.13049","notirrigated"
"1103117",0.16,"FSG","IGN","commune.13194","FSG"
"1103191",0.06,"BOR","IGN","commune.13184","notirrigated"
"1104479",0.59,"VRC","IGN","commune.13061","vineyard"
"110454",0.06,"SNE","IGN","commune.12941","SNE"
"1104667",0.88,"VRC","IGN","commune.12941","vineyard"
"1104673",0.71,"VRC","IGN","commune.13028","vineyard"
"1105635",0.14,"BOP","IGN","commune.13070","notirrigated"
"1105828",0.27,"VRT","IGN","commune.12999","vineyard"
"1105921",14.07,"SPH","IGN","commune.13231","perennial"
"1106145",0.47,"SNE","IGN","commune.13070","SNE"
"1106283",7.9,"BTH","IGN","commune.13013","wheat"
"110636",1.2,"VRC","IGN","commune.13235","vineyard"
"1107374",1.3,"VRC","IGN","commune.13184","vineyard"
"1107557",0.29,"BOR","IGN","commune.13133","notirrigated"
"1107769",11.98,"SPH","IGN","commune.12926","perennial"
"1107818",0.04,"BOR","IGN","commune.13028","notirrigated"
"1108334",0.2,"VRC","IGN","commune.13120","vineyard"
"1109453",0.53,"PRL","IGN","commune.13070","semiperennial"
"1109633",0.16,"J6P","IGN","commune.13120","J6P"
"1109694",0.03,"BOR","IGN","commune.13129","notirrigated"
"1109737",0.14,"BOR","IGN","commune.12955","notirrigated"
"1110007",1.04,"VRC","IGN","commune.13028","vineyard"
"1110189",0.68,"VRC","IGN","commune.13286","vineyard"
"1110509",0.35,"PPH","IGN","commune.13070","perennial"
"1111035",0.35,"MLC","IGN","commune.13126","fodder"
"1112292",0.06,"BOR","IGN","commune.12920","notirrigated"
"1112690",0.08,"SNE","IGN","commune.13184","SNE"
"1112807",0.01,"SNE","IGN","commune.12920","SNE"
"1113163",0.43,"VRC","IGN","commune.13105","vineyard"
"111334",1.03,"PPH","IGN","commune.13126","perennial"
"1113506",1.2,"VRC","IGN","commune.13144","vineyard"
"1113868",0.09,"BOR","IGN","commune.13218","notirrigated"
"1113878",0.63,"SAI","IGN","commune.13070","fodder"
"1113882",1.01,"MIS","IGN","commune.13156","maiz"
"1113956",6.09,"SPH","IGN","commune.13227","perennial"
"1113964",0.38,"VRC","IGN","commune.13144","vineyard"
"1114454",0.09,"PTR","IGN","commune.13126","semiperennial"
"1114494",0.33,"VRC","IGN","commune.13028","vineyard"
"1114809",0.22,"BOR","IGN","commune.13105","notirrigated"
"1115462",0.73,"RGA","IGN","commune.13109","semiperennial"
"1116423",0.04,"BOR","IGN","commune.13150","notirrigated"
"1116454",0.19,"VRC","IGN","commune.12923","vineyard"
"1116549",0.13,"VRC","IGN","commune.13218","vineyard"
"1116925",0.03,"BOR","IGN","commune.13150","notirrigated"
"1117185",0.01,"BOR","IGN","commune.13154","notirrigated"
"1117386",0.41,"VRC","IGN","commune.13105","vineyard"
"1117416",0.68,"SNE","IGN","commune.13129","SNE"
"1117535",0.03,"SNE","IGN","commune.13028","SNE"
"1117627",0.06,"SNE","IGN","commune.12955","SNE"
"1118053",0.07,"BTA","IGN","commune.13286","notirrigated"
"1118823",0.52,"VRC","IGN","commune.13144","vineyard"
"1119285",0.2,"VRC","IGN","commune.13071","vineyard"
"1119285",0.2,"VRC","IGN","commune.13144","vineyard"
"1119437",2.56,"VRC","IGN","commune.13139","vineyard"
"1119650",1.04,"BDH","IGN","commune.13041","wheat"
"1119689",9.54,"SPH","IGN","commune.12955","perennial"
"1119764",1.09,"VRC","IGN","commune.13187","vineyard"
"1119775",0.75,"SPH","IGN","commune.13266","perennial"
"1120167",4.18,"PRL","IGN","commune.13253","semiperennial"
"1120271",0.03,"BOR","IGN","commune.13133","notirrigated"
"1120626",0.32,"VRC","IGN","commune.12941","vineyard"
"1121201",14.73,"PPH","IGN","commune.13049","perennial"
"1121297",0.38,"VRC","IGN","commune.12955","vineyard"
"11218",1.76,"BTP","IGN","commune.13121","wheat"
"112196",1.32,"LUZ","IGN","commune.12922","fodder"
"1122088",0.3,"VRC","IGN","commune.12963","vineyard"
"1122103",0.84,"SPH","IGN","commune.13061","perennial"
"1122237",0.08,"BOR","IGN","commune.13028","notirrigated"
"1122360",0.2,"VRN","IGN","commune.12963","vineyard"
"1122456",0.65,"VRC","IGN","commune.13212","vineyard"
"1123609",0.01,"SNE","IGN","commune.13235","SNE"
"1123711",0.65,"VRC","IGN","commune.13041","vineyard"
"1124636",0.39,"VRC","IGN","commune.13139","vineyard"
"1124728",6.02,"SPH","IGN","commune.13227","perennial"
"1124728",6.02,"SPH","IGN","commune.13266","perennial"
"1124829",2.37,"MLG","IGN","commune.13063","MLG"
"1124986",2.24,"RGA","IGN","commune.13012","semiperennial"
"1125095",0.01,"BOR","IGN","commune.13133","notirrigated"
"1125823",0.07,"VRC","IGN","commune.13150","vineyard"
"112673",0.32,"SPH","IGN","commune.13155","perennial"
"1127986",114.8,"SPH","IGN","commune.13143","perennial"
"1128553",0.62,"PPH","IGN","commune.13214","perennial"
"1129212",0.35,"J5M","IGN","commune.13139","J5M"
"1129422",0.7,"SNE","IGN","commune.13266","SNE"
"1129462",1.38,"SAI","IGN","commune.13061","fodder"
"1129621",0.71,"VRC","IGN","commune.13003","vineyard"
"1129635",0.89,"VRC","IGN","commune.13041","vineyard"
"1130030",0.95,"VRG","IGN","commune.13265","orchard"
"1130113",0.57,"VRG","IGN","commune.13217","orchard"
"1130473",0.03,"BOR","IGN","commune.13161","notirrigated"
"1130479",0.67,"LUZ","IGN","commune.13305","fodder"
"1130691",0.26,"SNE","IGN","commune.12955","SNE"
"1130850",0.5,"VRC","IGN","commune.13150","vineyard"
"113164",4.68,"VRC","IGN","commune.12969","vineyard"
"1132356",4.52,"PRL","IGN","commune.13148","semiperennial"
"1133307",0.01,"BOR","IGN","commune.13286","notirrigated"
"1133678",0.09,"BOR","IGN","commune.13012","notirrigated"
"1133933",5.6,"SPL","IGN","commune.12955","SPL"
"1133997",0.91,"VRC","IGN","commune.12923","vineyard"
"1134758",0.3,"RVI","IGN","commune.13154","RVI"
"1134929",0.71,"VRC","IGN","commune.13286","vineyard"
"1134930",0.14,"SNE","IGN","commune.13286","SNE"
